wind_speed,swr,a_seiche,qual
1,1,0.001,10573.9075447946
0.921640626468923,1.12230625740993,0.000991912016028224,23498.3338169865
1.02726227120585,1.12151154094653,0.00106161733516521,23936.6302690837
0.862820133380001,1.07076627675302,0.000888845732095839,24891.7072032441
0.932691756780513,1.12926543155147,0.000952936559903671,22783.2119747918
1.03820161817259,1.24322435866253,0.00100917405505331,40929.4597243303
1.10732798403676,0.866623663014815,0.00108300476763588,11925.0388495113
0.988370064070474,0.908646146425915,0.000909253374816888,5519.14634246985
1.06016048733299,0.884214943924279,0.000937983622307546,5475.63178706604
1.11629325770192,0.750129177764027,0.00103114407857668,10393.0792627889
0.870811808170301,0.823967230565847,0.00096572582538309,17462.8337922008
1.1750825813882,0.870085319656287,0.000922359549481234,24213.710293758
1.14557377382524,0.897261282908785,0.000938131783048376,18722.6348113922
1.08410826019017,0.928245096512745,0.000999469520366629,12138.5719753532
1.06760335858016,0.783819060701877,0.000784878540860627,4268.35898365747
1.09250159468804,0.686277364550235,0.000835314200522997,9446.2548716008
1.18028200142678,1.00754493027026,0.000808583069508899,33699.132521037
0.993670860483581,0.989229840016602,0.000714443929778056,9495.86345589271
1.24255389817546,0.908040074678507,0.000810406174534791,42920.8824048222
0.985572397070845,0.913839026990866,0.000860255925026661,5757.66348403509
1.03130996215003,0.633771447042639,0.000722523852316571,16361.9947895408
1.13215849559969,0.739879541130831,0.000751752524659463,9393.74656825937
1.09580025970477,0.780348718323813,0.00072364389508051,5889.04736437556
1.18852473075412,1.058692746955,0.000902442257307539,47932.5124975837
0.984526307084895,0.78711445846816,0.000743804205203352,6983.50016987604
1.17935684651602,0.660542170681045,0.000801215083429492,21716.9017702403
1.09544852326008,0.807226130258984,0.000858935721341608,6855.30183459461
0.935859594759499,0.670676832143359,0.000821489059868911,21587.6768877856
1.14577561679728,0.803696101147779,0.000844537466848562,13444.7544723237
1.10531142217174,0.698633922495759,0.000724887758724898,9025.32019048604
1.01282088507714,0.87033337969827,0.000796003936126914,4040.76758104128
1.00376259435392,0.743316513238688,0.000677296937891274,9207.30683854794
0.92320465311577,0.801426228003126,0.000817014838754351,12217.4196237703
0.932027979777974,0.793852280239689,0.000823930705958409,11736.9886774613
0.993167078213841,0.889109617651898,0.000749336968615609,4838.5871329327
1.04840784030905,0.937892728135413,0.000783650467791812,6998.85423411461
0.996933618246008,0.98639215634033,0.000867405446162726,9229.82286201652
0.905827448582909,1.07235037566466,0.00096860678694408,19763.9628172627
1.02799762907667,0.862102962359329,0.000798389698021113,3775.07583073937
1.0578934963446,0.956111668836403,0.000688555873547263,7658.56006336271
1.06598700001196,0.879692736854179,0.000812137448518346,5541.62954052509
0.92820964764023,0.73283756281693,0.000901511944060876,15226.2790421494
0.84057221304816,0.799231977952061,0.000837589469149169,26933.1218419179
1.1470769370709,0.946713314486748,0.000597420939522973,14747.4905875318
1.10706168246183,1.00058764046898,0.00087403547074547,18518.0323174865
1.02913875577865,0.935592208509266,0.000788667649676798,6635.80067731128
1.06398174262307,0.821646710755374,0.00074257954480549,3687.33108101032
0.916168472343531,0.846684360822181,0.000650518213013892,13431.7636578646
1.16808826061875,0.949371946103764,0.000723424849409851,22338.2020929322
1.13536119291975,0.796965319050089,0.000742106062061357,10336.054177816
1.01976589959294,0.7746162210772,0.000713501627682961,5199.34289135937
1.00191723989415,0.909929531164645,0.000781442537843507,5547.23570205461
0.931579054680354,0.8980126890391,0.000738785589353377,9553.71408035699
1.15751518687637,0.738769989325349,0.000613041324049679,11048.3684050494
1.01720696449994,0.700057826195379,0.000645353014821123,11778.9320529751
1.11205859220682,0.884550552754008,0.000733466168979274,9007.44378347128
0.892271520724266,0.861542660912,0.000858725618781963,14725.7909329603
0.999686953546589,0.731272439061558,0.000846671129884787,8249.88352134746
0.859359664853088,0.892317465826269,0.000805239997917327,20092.0629556065
1.12580472717206,0.811740774964,0.000642020719876759,7634.50574770652
1.24464460804582,0.84228742943195,0.000746052334218319,38230.6126082803
1.07832888897734,0.892402082387598,0.000764978683784546,6590.48457553366
1.06818979368414,0.582058809443641,0.00068311732836068,20753.4910488837
1.04268534843518,0.659803692189224,0.000683922686814747,12255.5445333132
1.07906956473819,0.951156213296822,0.000829953142137368,10477.7261132037
1.03408294974224,0.744047416531624,0.000658891071952234,6280.8335280708
0.89622418208607,0.874745391498556,0.000456430431719687,20790.7915123141
1.00547183906039,0.859551675143772,0.000693493097434587,4548.43167135937
1.06840500360431,0.850526259834674,0.000632477783961063,4027.0154745989
1.11380832329779,0.785345850705587,0.000601614950190603,5376.81250548175
1.13354277264164,0.707145688400191,0.000771466243882218,11111.0552013456
1.04412553555294,0.907647878550405,0.000668245904935352,4941.51726488128
0.933205192880562,0.865356461130842,0.000686029765880441,10075.8484452527
1.07153453136528,0.914608010040054,0.000792802013384132,7429.52184670318
1.15582846875082,0.972296645133437,0.000477446514613469,17024.5630302475
0.990313869990205,0.834381628269992,0.000583328028983832,6686.47080348842
1.13731767262319,0.880857666250043,0.000552668730620741,9660.59849186414
0.98386167011861,0.772479210880931,0.00084074037372437,7833.50605985365
0.921639063948835,0.74415007417584,0.000738378016714397,18257.9682855098
1.03005555638023,0.996101859975292,0.000804603229769138,10070.9853684456
1.0326548423003,0.804537787321992,0.000809405804460044,3637.78306872794
1.02504406851314,1.0982450039952,0.000992394397273394,19821.3439796599
1.20019184876385,0.940952217444345,0.00069052627724177,28039.6367919994
0.872672331432556,0.863995875508243,0.000757334539442049,18598.1630170089
1.03493526795197,0.79462795863259,0.000865983782439171,3882.26957137128
0.939749790631264,0.85171959335456,0.00070076041679744,9772.20378094508
1.27992336855527,0.755643603237953,0.000712028205629237,41087.1665860075
1.07665749904156,0.896689028131275,0.000824519660068854,6676.23846415223
0.885977190851989,0.818460502292969,0.000850303909300852,17200.1550526103
