"",25.000
1183.0000,2.2786E+002
1184.0000,3.3566E+002
1185.0000,3.1682E+002
1186.0000,2.3066E+002
1187.0000,2.4014E+002
1188.0000,3.5049E+002
1189.0000,3.4001E+002
1190.0000,2.6475E+002
1191.0000,3.0404E+002
1192.0000,2.0559E+002
1193.0000,2.6327E+002
1194.0000,2.9350E+002
1195.0000,3.6774E+002
1196.0000,2.7380E+002
1197.0000,2.4047E+002
1198.0000,3.3196E+002
1199.0000,2.7382E+002
1200.0000,3.7690E+002
1201.0000,3.8250E+002
1202.0000,2.4346E+002
1203.0000,2.5434E+002
1204.0000,3.4532E+002
1205.0000,3.5964E+002
1206.0000,2.8268E+002
1207.0000,2.3452E+002
1208.0000,2.3967E+002
1209.0000,2.5110E+002
1210.0000,3.0869E+002
1211.0000,3.5494E+002
1212.0000,3.4753E+002
1213.0000,2.9760E+002
1214.0000,3.0249E+002
1215.0000,3.2951E+002
1216.0000,3.4250E+002
1217.0000,3.1202E+002
1218.0000,2.3199E+002
1219.0000,2.4571E+002
1220.0000,2.7037E+002
1221.0000,3.0974E+002
1222.0000,2.3577E+002
1223.0000,2.3941E+002
1224.0000,3.4393E+002
1225.0000,2.9073E+002
1226.0000,3.1789E+002
1227.0000,3.2011E+002
1228.0000,2.6828E+002
1229.0000,2.9404E+002
1230.0000,3.1008E+002
1231.0000,3.7347E+002
1232.0000,3.4656E+002
1233.0000,3.6061E+002
1234.0000,2.5866E+002
1235.0000,2.8493E+002
1236.0000,3.3370E+002
1237.0000,3.1713E+002
1238.0000,3.0116E+002
1239.0000,2.9615E+002
1240.0000,2.7987E+002
1241.0000,3.3113E+002
1242.0000,3.0480E+002
1243.0000,3.4483E+002
1244.0000,2.7912E+002
1245.0000,2.7726E+002
1246.0000,2.6794E+002
1247.0000,2.6807E+002
1248.0000,2.7729E+002
1249.0000,3.1481E+002
1250.0000,3.6233E+002
1251.0000,3.1280E+002
1252.0000,2.7331E+002
1253.0000,2.7825E+002
1254.0000,2.7784E+002
1255.0000,3.6377E+002
1256.0000,3.3428E+002
1257.0000,3.5004E+002
1258.0000,3.6983E+002
1259.0000,3.9640E+002
1260.0000,3.7766E+002
1261.0000,3.8987E+002
1262.0000,3.5327E+002
1263.0000,4.1597E+002
1264.0000,3.5980E+002
1265.0000,3.1893E+002
1266.0000,3.1818E+002
1267.0000,2.8568E+002
1268.0000,3.7864E+002
1269.0000,3.7534E+002
1270.0000,3.0818E+002
1271.0000,2.6982E+002
1272.0000,2.7123E+002
1273.0000,2.8472E+002
1274.0000,2.8423E+002
1275.0000,4.0400E+002
1276.0000,3.5661E+002
1277.0000,3.3652E+002
1278.0000,3.1627E+002
1279.0000,3.2545E+002
1280.0000,3.2521E+002
1281.0000,3.3606E+002
1282.0000,3.6526E+002
1283.0000,4.0772E+002
1284.0000,3.2048E+002
1285.0000,3.0977E+002
1286.0000,3.7457E+002
1287.0000,3.6330E+002
1288.0000,4.2889E+002
1289.0000,3.8115E+002
1290.0000,3.2720E+002
1291.0000,3.1311E+002
1292.0000,3.8410E+002
1293.0000,2.7865E+002
1294.0000,2.8217E+002
1295.0000,4.1167E+002
1296.0000,4.1177E+002
1297.0000,3.5596E+002
1298.0000,4.2426E+002
1299.0000,3.9667E+002
1300.0000,3.2970E+002
1301.0000,2.8257E+002
1302.0000,3.5158E+002
1303.0000,3.7632E+002
1304.0000,3.2154E+002
1305.0000,3.0636E+002
1306.0000,3.0038E+002
1307.0000,3.2877E+002
1308.0000,3.3073E+002
1309.0000,3.5609E+002
1310.0000,3.8594E+002
1311.0000,3.0032E+002
1312.0000,3.0170E+002
1313.0000,3.3897E+002
1314.0000,3.5121E+002
1315.0000,3.1013E+002
1316.0000,3.0504E+002
1317.0000,3.1800E+002
1318.0000,3.1831E+002
1319.0000,3.2398E+002
1320.0000,3.0146E+002
1321.0000,3.7410E+002
1322.0000,3.2921E+002
1323.0000,3.0787E+002
1324.0000,4.1667E+002
1325.0000,3.6066E+002
1326.0000,3.1304E+002
1327.0000,3.1372E+002
1328.0000,3.5905E+002
1329.0000,3.7909E+002
1330.0000,2.9136E+002
1331.0000,3.0019E+002
1332.0000,2.8162E+002
1333.0000,2.9766E+002
1334.0000,3.3980E+002
1335.0000,3.8363E+002
1336.0000,3.1156E+002
1337.0000,3.0847E+002
1338.0000,3.2593E+002
1339.0000,2.5321E+002
1340.0000,2.5527E+002
1341.0000,3.0973E+002
1342.0000,3.2620E+002
1343.0000,3.2172E+002
1344.0000,3.3181E+002
1345.0000,2.9999E+002
1346.0000,3.6106E+002
1347.0000,2.7347E+002
1348.0000,2.7214E+002
1349.0000,2.6478E+002
1350.0000,2.9897E+002
1351.0000,3.0208E+002
1352.0000,3.0274E+002
1353.0000,3.2631E+002
1354.0000,3.2941E+002
1355.0000,3.7999E+002
1356.0000,2.7667E+002
1357.0000,3.5188E+002
1358.0000,3.2437E+002
1359.0000,3.9387E+002
1360.0000,3.5138E+002
1361.0000,3.4667E+002
1362.0000,3.4274E+002
1363.0000,3.3817E+002
1364.0000,3.5597E+002
1365.0000,3.1798E+002
1366.0000,2.8430E+002
1367.0000,3.2292E+002
1368.0000,2.5998E+002
1369.0000,2.5540E+002
1370.0000,2.9499E+002
1371.0000,3.3572E+002
1372.0000,3.9770E+002
1373.0000,2.7225E+002
1374.0000,3.7714E+002
1375.0000,3.8826E+002
1376.0000,2.9297E+002
1377.0000,3.0197E+002
1378.0000,3.5296E+002
1379.0000,3.5956E+002
1380.0000,3.2841E+002
1381.0000,2.9092E+002
1382.0000,3.6062E+002
1383.0000,3.4861E+002
1384.0000,2.8207E+002
1385.0000,2.5822E+002
1386.0000,2.6761E+002
1387.0000,2.7241E+002
1388.0000,2.8362E+002
1389.0000,3.1595E+002
1390.0000,3.5676E+002
1391.0000,2.6192E+002
1392.0000,3.3818E+002
1393.0000,2.1399E+002
1394.0000,2.4978E+002
1395.0000,3.1891E+002
1396.0000,3.1321E+002
1397.0000,2.7342E+002
1398.0000,2.9915E+002
1399.0000,2.6788E+002
1400.0000,2.2908E+002
1401.0000,3.1473E+002
1402.0000,2.2814E+002
1403.0000,3.2756E+002
1404.0000,2.6871E+002
1405.0000,2.0857E+002
1406.0000,2.9982E+002
1407.0000,2.0976E+002
1408.0000,2.6856E+002
1409.0000,1.7243E+002
1410.0000,2.7515E+002
1411.0000,3.2550E+002
1412.0000,2.1541E+002
1413.0000,2.3068E+002
1414.0000,3.4000E+002
1415.0000,2.3028E+002
1416.0000,2.9724E+002
1417.0000,3.3256E+002
1418.0000,1.9776E+002
1419.0000,2.1690E+002
1420.0000,2.6358E+002
1421.0000,1.9488E+002
1422.0000,3.0314E+002
1423.0000,2.4354E+002
1424.0000,2.3600E+002
1425.0000,1.9768E+002
1426.0000,2.4443E+002
1427.0000,2.6488E+002
1428.0000,2.0333E+002
1429.0000,3.2859E+002
1430.0000,2.1947E+002
1431.0000,2.5898E+002
1432.0000,2.2013E+002
1433.0000,3.4458E+002
1434.0000,2.9774E+002
1435.0000,2.0281E+002
1436.0000,2.5741E+002
1437.0000,1.9764E+002
1438.0000,2.8991E+002
1439.0000,2.6566E+002
1440.0000,2.2061E+002
1441.0000,1.9316E+002
1442.0000,2.7773E+002
1443.0000,2.1390E+002
1444.0000,2.5390E+002
1445.0000,2.9019E+002
1446.0000,2.2182E+002
1447.0000,3.1628E+002
1448.0000,2.4183E+002
1449.0000,2.1451E+002
1450.0000,2.6804E+002
1451.0000,3.0416E+002
1452.0000,2.1356E+002
1453.0000,1.7771E+002
1454.0000,2.2492E+002
1455.0000,1.7028E+002
1456.0000,2.0206E+002
1457.0000,1.8503E+002
1458.0000,2.4835E+002
1459.0000,0.0000E+000
1460.0000,0.0000E+000
1461.0000,0.0000E+000
1462.0000,0.0000E+000
1463.0000,0.0000E+000
1464.0000,0.0000E+000
1465.0000,0.0000E+000
1466.0000,0.0000E+000
1467.0000,0.0000E+000
1468.0000,0.0000E+000
1469.0000,0.0000E+000
1470.0000,0.0000E+000
1471.0000,2.7558E+002
1472.0000,0.0000E+000
1473.0000,0.0000E+000
1474.0000,0.0000E+000
1475.0000,0.0000E+000
1476.0000,0.0000E+000
1477.0000,0.0000E+000
1478.0000,0.0000E+000
1479.0000,0.0000E+000
1480.0000,0.0000E+000
1481.0000,0.0000E+000
1482.0000,3.2763E+002
1483.0000,0.0000E+000
1484.0000,0.0000E+000
1485.0000,0.0000E+000
1486.0000,0.0000E+000
1487.0000,2.6239E+002
1488.0000,0.0000E+000
1489.0000,0.0000E+000
1490.0000,0.0000E+000
1491.0000,0.0000E+000
1492.0000,0.0000E+000
1493.0000,0.0000E+000
1494.0000,0.0000E+000
1495.0000,0.0000E+000
1496.0000,0.0000E+000
1497.0000,0.0000E+000
1498.0000,0.0000E+000
1499.0000,0.0000E+000
1500.0000,0.0000E+000
1501.0000,0.0000E+000
1502.0000,0.0000E+000
1503.0000,0.0000E+000
1504.0000,0.0000E+000
1505.0000,0.0000E+000
1506.0000,2.4135E+002
1507.0000,0.0000E+000
1508.0000,0.0000E+000
1509.0000,0.0000E+000
1510.0000,0.0000E+000
1511.0000,3.2393E+002
1512.0000,0.0000E+000
1513.0000,0.0000E+000
1514.0000,0.0000E+000
1515.0000,0.0000E+000
1516.0000,2.7892E+002
1517.0000,0.0000E+000
1518.0000,2.2721E+002
1519.0000,2.4900E+002
1520.0000,2.8228E+002
1521.0000,0.0000E+000
1522.0000,0.0000E+000
1523.0000,0.0000E+000
1524.0000,2.1509E+002
1525.0000,3.0464E+002
1526.0000,0.0000E+000
1527.0000,0.0000E+000
1528.0000,0.0000E+000
1529.0000,0.0000E+000
1530.0000,0.0000E+000
1531.0000,3.0115E+002
1532.0000,0.0000E+000
1533.0000,0.0000E+000
1534.0000,0.0000E+000
1535.0000,0.0000E+000
1536.0000,0.0000E+000
1537.0000,0.0000E+000
1538.0000,2.2021E+002
1539.0000,0.0000E+000
1540.0000,0.0000E+000
1541.0000,0.0000E+000
1542.0000,0.0000E+000
1543.0000,0.0000E+000
1544.0000,0.0000E+000
1545.0000,0.0000E+000
1546.0000,3.4974E+002
1547.0000,2.4246E+002
1548.0000,3.1625E+002
1549.0000,2.2807E+002
1550.0000,2.5858E+002
1551.0000,2.1372E+002
1552.0000,1.8234E+002
1553.0000,3.1030E+002
1554.0000,2.6759E+002
1555.0000,2.2325E+002
1556.0000,2.2116E+002
1557.0000,1.7577E+002
1558.0000,2.0833E+002
1559.0000,2.7927E+002
1560.0000,2.7780E+002
1561.0000,2.3170E+002
1562.0000,3.3195E+002
1563.0000,3.2533E+002
1564.0000,3.1957E+002
1565.0000,3.0049E+002
1566.0000,2.7990E+002
1567.0000,2.8387E+002
1568.0000,2.1529E+002
1569.0000,2.3099E+002
1570.0000,2.0756E+002
1571.0000,2.4023E+002
1572.0000,2.3156E+002
1573.0000,2.3501E+002
1574.0000,2.5979E+002
1575.0000,2.5478E+002
1576.0000,2.3337E+002
1577.0000,2.5588E+002
1578.0000,2.2953E+002
1579.0000,2.1518E+002
1580.0000,2.2866E+002
1581.0000,2.9774E+002
1582.0000,3.7140E+002
1583.0000,3.7017E+002
1584.0000,3.6812E+002
1585.0000,2.7696E+002
1586.0000,3.1223E+002
1587.0000,2.7471E+002
1588.0000,2.8523E+002
1589.0000,3.1793E+002
1590.0000,2.8798E+002
1591.0000,3.3892E+002
1592.0000,3.4547E+002
1593.0000,3.5555E+002
1594.0000,3.5875E+002
1595.0000,3.6724E+002
1596.0000,2.6477E+002
1597.0000,2.8939E+002
1598.0000,2.9216E+002
1599.0000,3.7522E+002
1600.0000,3.7654E+002
1601.0000,3.0308E+002
1602.0000,3.1493E+002
1603.0000,3.0666E+002
1604.0000,3.2742E+002
1605.0000,3.3733E+002
1606.0000,3.5896E+002
1607.0000,3.3410E+002
1608.0000,3.4300E+002
1609.0000,3.5924E+002
1610.0000,3.8427E+002
1611.0000,3.9145E+002
1612.0000,3.4405E+002
1613.0000,3.0608E+002
1614.0000,3.5461E+002
1615.0000,2.7690E+002
1616.0000,3.1886E+002
1617.0000,2.8836E+002
1618.0000,3.4276E+002
1619.0000,3.1594E+002
1620.0000,3.8627E+002
1621.0000,3.8667E+002
1622.0000,3.5476E+002
1623.0000,3.2867E+002
1624.0000,3.6689E+002
1625.0000,2.9419E+002
1626.0000,3.2944E+002
1627.0000,4.1703E+002
1628.0000,3.7990E+002
1629.0000,4.0011E+002
1630.0000,3.9842E+002
1631.0000,3.9029E+002
1632.0000,3.8462E+002
1633.0000,3.9252E+002
1634.0000,3.3141E+002
1635.0000,3.3728E+002
1636.0000,3.2465E+002
1637.0000,3.5950E+002
1638.0000,3.7233E+002
1639.0000,3.4444E+002
1640.0000,3.6373E+002
1641.0000,3.7994E+002
1642.0000,4.3279E+002
1643.0000,3.2561E+002
1644.0000,3.1626E+002
1645.0000,3.6826E+002
1646.0000,3.8446E+002
1647.0000,3.0398E+002
1648.0000,2.8328E+002
1649.0000,2.9035E+002
1650.0000,3.0743E+002
1651.0000,3.6844E+002
1652.0000,3.3807E+002
1653.0000,3.3507E+002
1654.0000,3.6059E+002
1655.0000,4.0496E+002
1656.0000,4.0001E+002
1657.0000,3.7325E+002
1658.0000,3.0779E+002
1659.0000,3.7690E+002
1660.0000,3.2000E+002
1661.0000,4.1386E+002
1662.0000,3.8628E+002
1663.0000,3.7974E+002
1664.0000,3.3204E+002
1665.0000,3.5190E+002
1666.0000,3.1769E+002
1667.0000,3.7079E+002
1668.0000,3.2930E+002
1669.0000,3.3492E+002
1670.0000,3.5033E+002
1671.0000,3.2757E+002
1672.0000,3.2006E+002
1673.0000,3.3113E+002
1674.0000,3.7225E+002
1675.0000,3.1392E+002
1676.0000,3.3551E+002
1677.0000,3.7158E+002
1678.0000,4.2048E+002
1679.0000,3.7622E+002
1680.0000,3.6810E+002
1681.0000,3.3529E+002
1682.0000,3.4773E+002
1683.0000,3.3665E+002
1684.0000,3.4291E+002
1685.0000,3.3979E+002
1686.0000,3.1200E+002
1687.0000,3.4183E+002
1688.0000,3.6041E+002
1689.0000,4.1063E+002
1690.0000,3.3960E+002
1691.0000,3.2416E+002
1692.0000,3.4668E+002
1693.0000,3.8586E+002
1694.0000,2.9489E+002
1695.0000,2.9572E+002
1696.0000,3.2025E+002
1697.0000,3.7826E+002
1698.0000,3.4356E+002
1699.0000,4.1587E+002
1700.0000,4.1015E+002
1701.0000,3.9090E+002
1702.0000,2.9281E+002
1703.0000,3.0795E+002
1704.0000,3.6690E+002
1705.0000,4.1258E+002
1706.0000,4.0355E+002
1707.0000,4.0942E+002
1708.0000,4.1783E+002
1709.0000,3.4951E+002
1710.0000,2.9480E+002
1711.0000,2.9917E+002
1712.0000,2.8491E+002
1713.0000,2.7215E+002
1714.0000,2.8557E+002
1715.0000,3.0213E+002
1716.0000,3.0687E+002
1717.0000,3.2046E+002
1718.0000,3.3413E+002
1719.0000,3.2568E+002
1720.0000,3.5833E+002
1721.0000,3.6090E+002
1722.0000,3.3815E+002
1723.0000,3.9474E+002
1724.0000,4.1154E+002
1725.0000,2.5966E+002
1726.0000,2.7066E+002
1727.0000,2.8003E+002
1728.0000,3.2585E+002
1729.0000,2.7191E+002
1730.0000,2.5024E+002
1731.0000,3.3392E+002
1732.0000,2.3310E+002
1733.0000,3.3991E+002
1734.0000,3.5837E+002
1735.0000,3.1053E+002
1736.0000,3.7665E+002
1737.0000,3.2770E+002
1738.0000,3.4510E+002
1739.0000,3.7826E+002
1740.0000,3.5053E+002
1741.0000,3.6970E+002
1742.0000,3.9390E+002
1743.0000,4.0659E+002
1744.0000,2.4955E+002
1745.0000,2.8909E+002
1746.0000,2.1803E+002
1747.0000,2.7958E+002
1748.0000,3.0632E+002
1749.0000,2.1514E+002
1750.0000,3.0952E+002
1751.0000,2.1717E+002
1752.0000,2.6635E+002
1753.0000,2.5008E+002
1754.0000,2.0447E+002
1755.0000,2.3648E+002
1756.0000,2.2639E+002
1757.0000,2.9284E+002
1758.0000,2.5870E+002
1759.0000,3.1067E+002
1760.0000,3.1683E+002
1761.0000,3.2041E+002
1762.0000,2.6848E+002
1763.0000,2.5604E+002
1764.0000,3.2048E+002
1765.0000,2.4993E+002
1766.0000,2.9204E+002
1767.0000,2.8870E+002
1768.0000,3.3203E+002
1769.0000,3.2889E+002
1770.0000,3.4030E+002
1771.0000,2.8571E+002
1772.0000,2.8406E+002
1773.0000,2.9352E+002
1774.0000,2.4699E+002
1775.0000,2.6663E+002
1776.0000,2.8260E+002
1777.0000,2.4763E+002
1778.0000,1.8637E+002
1779.0000,2.0342E+002
1780.0000,2.7928E+002
1781.0000,2.9253E+002
1782.0000,2.6613E+002
1783.0000,2.2961E+002
1784.0000,2.6862E+002
1785.0000,2.4132E+002
1786.0000,2.3603E+002
1787.0000,2.3153E+002
1788.0000,3.2667E+002
1789.0000,2.2813E+002
1790.0000,2.5743E+002
1791.0000,2.6160E+002
1792.0000,2.7154E+002
1793.0000,2.9673E+002
1794.0000,2.5057E+002
1795.0000,2.3295E+002
1796.0000,3.2213E+002
1797.0000,2.9812E+002
1798.0000,2.8013E+002
1799.0000,2.8048E+002
1800.0000,2.6796E+002
1801.0000,2.3300E+002
1802.0000,2.5901E+002
1803.0000,1.8121E+002
1804.0000,2.0001E+002
1805.0000,1.9771E+002
1806.0000,2.5585E+002
1807.0000,2.1326E+002
1808.0000,2.6512E+002
1809.0000,2.1674E+002
1810.0000,2.1664E+002
1811.0000,2.0210E+002
1812.0000,2.0887E+002
1813.0000,2.3782E+002
1814.0000,2.9332E+002
1815.0000,2.9616E+002
1816.0000,2.2907E+002
1817.0000,2.6798E+002
1818.0000,2.7798E+002
1819.0000,2.2430E+002
1820.0000,2.5787E+002
1821.0000,3.1495E+002
1822.0000,3.2846E+002
1823.0000,2.8256E+002
1824.0000,1.8713E+002
1825.0000,2.2455E+002
1826.0000,2.9531E+002
1827.0000,2.2075E+002
1828.0000,1.9705E+002
1829.0000,2.2721E+002
1830.0000,2.2824E+002
1831.0000,2.1278E+002
1832.0000,3.1178E+002
1833.0000,2.5318E+002
1834.0000,2.4899E+002
1835.0000,1.7979E+002
1836.0000,2.1134E+002
1837.0000,2.3986E+002
1838.0000,2.4383E+002
1839.0000,2.0223E+002
1840.0000,2.1665E+002
1841.0000,2.1345E+002
1842.0000,2.4942E+002
1843.0000,2.5202E+002
1844.0000,0.0000E+000
1845.0000,0.0000E+000
1846.0000,0.0000E+000
1847.0000,0.0000E+000
1848.0000,0.0000E+000
1849.0000,0.0000E+000
1850.0000,0.0000E+000
1851.0000,0.0000E+000
1852.0000,0.0000E+000
1853.0000,0.0000E+000
1854.0000,0.0000E+000
1855.0000,0.0000E+000
1856.0000,0.0000E+000
1857.0000,0.0000E+000
1858.0000,0.0000E+000
1859.0000,2.8388E+002
1860.0000,2.9388E+002
1861.0000,0.0000E+000
1862.0000,0.0000E+000
1863.0000,0.0000E+000
1864.0000,0.0000E+000
1865.0000,0.0000E+000
1866.0000,0.0000E+000
1867.0000,0.0000E+000
1868.0000,0.0000E+000
1869.0000,0.0000E+000
1870.0000,0.0000E+000
1871.0000,0.0000E+000
1872.0000,0.0000E+000
1873.0000,0.0000E+000
1874.0000,0.0000E+000
1875.0000,0.0000E+000
1876.0000,0.0000E+000
1877.0000,0.0000E+000
1878.0000,0.0000E+000
1879.0000,0.0000E+000
1880.0000,0.0000E+000
1881.0000,0.0000E+000
1882.0000,0.0000E+000
1883.0000,0.0000E+000
1884.0000,0.0000E+000
1885.0000,0.0000E+000
1886.0000,0.0000E+000
1887.0000,0.0000E+000
1888.0000,0.0000E+000
1889.0000,0.0000E+000
1890.0000,0.0000E+000
1891.0000,0.0000E+000
1892.0000,0.0000E+000
1893.0000,0.0000E+000
1894.0000,0.0000E+000
1895.0000,0.0000E+000
1896.0000,0.0000E+000
1897.0000,3.3740E+002
1898.0000,3.1686E+002
1899.0000,3.0986E+002
1900.0000,0.0000E+000
1901.0000,0.0000E+000
1902.0000,0.0000E+000
1903.0000,0.0000E+000
1904.0000,2.3595E+002
1905.0000,2.8517E+002
1906.0000,2.1303E+002
1907.0000,0.0000E+000
1908.0000,2.8891E+002
1909.0000,2.9590E+002
1910.0000,0.0000E+000
1911.0000,0.0000E+000
1912.0000,3.4856E+002
1913.0000,2.7552E+002
1914.0000,3.0179E+002
1915.0000,0.0000E+000
1916.0000,0.0000E+000
1917.0000,3.0161E+002
1918.0000,2.2501E+002
1919.0000,3.0245E+002
1920.0000,3.2737E+002
1921.0000,2.6703E+002
1922.0000,3.0266E+002
1923.0000,2.7890E+002
1924.0000,2.5206E+002
1925.0000,2.6411E+002
1926.0000,3.2302E+002
1927.0000,2.7902E+002
1928.0000,2.9666E+002
1929.0000,2.6081E+002
1930.0000,2.2682E+002
1931.0000,3.0685E+002
1932.0000,3.0334E+002
1933.0000,3.0534E+002
1934.0000,2.8835E+002
1935.0000,2.2089E+002
1936.0000,2.6123E+002
1937.0000,3.0846E+002
1938.0000,3.6452E+002
1939.0000,2.4725E+002
1940.0000,2.6040E+002
1941.0000,2.6831E+002
1942.0000,2.4531E+002
1943.0000,2.1925E+002
1944.0000,3.3089E+002
1945.0000,3.1137E+002
1946.0000,3.5118E+002
1947.0000,2.7743E+002
1948.0000,2.6849E+002
1949.0000,2.4860E+002
1950.0000,2.6043E+002
1951.0000,3.2906E+002
1952.0000,3.4553E+002
1953.0000,2.5674E+002
1954.0000,3.5638E+002
1955.0000,3.0526E+002
1956.0000,2.6358E+002
1957.0000,2.3354E+002
1958.0000,2.4510E+002
1959.0000,2.5571E+002
1960.0000,2.8149E+002
1961.0000,2.8928E+002
1962.0000,3.1533E+002
1963.0000,3.4488E+002
1964.0000,3.6393E+002
1965.0000,2.5785E+002
1966.0000,2.7524E+002
1967.0000,3.5269E+002
1968.0000,3.1718E+002
1969.0000,3.0638E+002
1970.0000,4.0158E+002
1971.0000,3.0101E+002
1972.0000,3.0341E+002
1973.0000,3.1683E+002
1974.0000,3.6704E+002
1975.0000,3.6316E+002
1976.0000,3.1307E+002
1977.0000,3.2901E+002
1978.0000,2.8586E+002
1979.0000,2.7843E+002
1980.0000,3.2282E+002
1981.0000,3.8831E+002
1982.0000,3.2742E+002
1983.0000,3.1579E+002
1984.0000,2.9203E+002
1985.0000,3.7257E+002
1986.0000,3.4716E+002
1987.0000,2.7884E+002
1988.0000,3.5461E+002
1989.0000,2.7781E+002
1990.0000,2.6139E+002
1991.0000,3.5530E+002
1992.0000,3.8296E+002
1993.0000,2.9900E+002
1994.0000,3.3471E+002
1995.0000,3.5234E+002
1996.0000,3.4211E+002
1997.0000,3.0448E+002
1998.0000,3.3207E+002
1999.0000,3.6578E+002
2000.0000,3.8359E+002
2001.0000,3.0948E+002
2002.0000,3.2336E+002
2003.0000,3.4233E+002
2004.0000,3.7062E+002
2005.0000,3.7764E+002
2006.0000,3.7629E+002
2007.0000,3.7255E+002
2008.0000,3.8462E+002
2009.0000,4.1881E+002
2010.0000,4.1004E+002
2011.0000,3.7452E+002
2012.0000,4.1245E+002
2013.0000,3.1620E+002
2014.0000,3.0009E+002
2015.0000,2.9370E+002
2016.0000,4.1435E+002
2017.0000,3.4626E+002
2018.0000,3.0548E+002
2019.0000,3.5955E+002
2020.0000,4.1682E+002
2021.0000,3.6287E+002
2022.0000,3.5983E+002
2023.0000,4.1829E+002
2024.0000,3.7480E+002
2025.0000,4.2004E+002
2026.0000,4.1290E+002
2027.0000,3.6457E+002
2028.0000,3.4364E+002
2029.0000,3.0679E+002
2030.0000,3.1883E+002
2031.0000,3.3062E+002
2032.0000,3.3215E+002
2033.0000,3.5857E+002
2034.0000,3.9396E+002
2035.0000,4.0841E+002
2036.0000,3.2064E+002
2037.0000,3.5402E+002
2038.0000,2.8931E+002
2039.0000,3.0014E+002
2040.0000,3.2183E+002
2041.0000,3.7845E+002
2042.0000,3.5275E+002
2043.0000,4.0647E+002
2044.0000,3.2991E+002
2045.0000,3.5785E+002
2046.0000,2.9357E+002
2047.0000,3.1640E+002
2048.0000,3.7615E+002
2049.0000,3.7905E+002
2050.0000,3.9008E+002
2051.0000,3.8012E+002
2052.0000,3.3781E+002
2053.0000,3.2522E+002
2054.0000,3.6378E+002
2055.0000,3.6674E+002
2056.0000,3.2449E+002
2057.0000,3.5060E+002
2058.0000,3.4988E+002
2059.0000,3.0177E+002
2060.0000,3.0096E+002
2061.0000,2.8001E+002
2062.0000,3.3506E+002
2063.0000,3.9173E+002
2064.0000,3.1654E+002
2065.0000,2.8895E+002
2066.0000,2.9088E+002
2067.0000,2.8486E+002
2068.0000,2.8291E+002
2069.0000,3.7418E+002
2070.0000,3.2416E+002
2071.0000,3.5219E+002
2072.0000,3.0530E+002
2073.0000,3.2307E+002
2074.0000,3.3695E+002
2075.0000,2.9563E+002
2076.0000,3.4700E+002
2077.0000,3.7480E+002
2078.0000,4.2187E+002
2079.0000,3.7803E+002
2080.0000,3.9922E+002
2081.0000,4.1647E+002
2082.0000,2.9201E+002
2083.0000,3.6896E+002
2084.0000,3.4133E+002
2085.0000,3.2123E+002
2086.0000,3.1466E+002
2087.0000,3.5845E+002
2088.0000,4.0517E+002
2089.0000,3.7625E+002
2090.0000,3.8721E+002
2091.0000,3.0979E+002
2092.0000,3.0661E+002
2093.0000,3.4650E+002
2094.0000,2.7273E+002
2095.0000,3.6229E+002
2096.0000,3.2138E+002
2097.0000,3.7435E+002
2098.0000,3.5055E+002
2099.0000,3.7768E+002
2100.0000,3.9649E+002
2101.0000,3.6075E+002
2102.0000,2.5086E+002
2103.0000,2.5821E+002
2104.0000,2.7731E+002
2105.0000,2.6083E+002
2106.0000,2.5934E+002
2107.0000,2.6316E+002
2108.0000,3.3491E+002
2109.0000,3.6144E+002
2110.0000,2.7547E+002
2111.0000,2.9915E+002
2112.0000,2.8519E+002
2113.0000,2.5065E+002
2114.0000,2.9919E+002
2115.0000,3.0268E+002
2116.0000,2.4557E+002
2117.0000,2.6372E+002
2118.0000,2.6067E+002
2119.0000,2.7244E+002
2120.0000,3.3099E+002
2121.0000,2.4965E+002
2122.0000,3.0753E+002
2123.0000,2.8048E+002
2124.0000,2.2511E+002
2125.0000,2.7294E+002
2126.0000,2.6758E+002
2127.0000,3.0949E+002
2128.0000,2.4868E+002
2129.0000,2.9790E+002
2130.0000,2.0419E+002
2131.0000,2.9937E+002
2132.0000,2.8581E+002
2133.0000,3.1991E+002
2134.0000,2.9798E+002
2135.0000,2.7677E+002
2136.0000,2.4733E+002
2137.0000,1.7523E+002
2138.0000,2.9121E+002
2139.0000,2.7853E+002
2140.0000,2.9176E+002
2141.0000,1.9355E+002
