"",25.000
1121.0000,0.0000E+000
1122.0000,0.0000E+000
1123.0000,0.0000E+000
1124.0000,0.0000E+000
1125.0000,0.0000E+000
1126.0000,0.0000E+000
1127.0000,0.0000E+000
1128.0000,0.0000E+000
1129.0000,0.0000E+000
1130.0000,0.0000E+000
1131.0000,0.0000E+000
1132.0000,0.0000E+000
1133.0000,0.0000E+000
1134.0000,0.0000E+000
1135.0000,0.0000E+000
1136.0000,0.0000E+000
1137.0000,0.0000E+000
1138.0000,0.0000E+000
1139.0000,0.0000E+000
1140.0000,0.0000E+000
1141.0000,0.0000E+000
1142.0000,0.0000E+000
1143.0000,0.0000E+000
1144.0000,-3.0932E+002
1145.0000,-3.0932E+002
1146.0000,-3.0932E+002
1147.0000,-3.0932E+002
1148.0000,-3.0932E+002
1149.0000,-3.0932E+002
1150.0000,-3.0932E+002
1151.0000,0.0000E+000
1152.0000,0.0000E+000
1153.0000,0.0000E+000
1154.0000,-3.0932E+002
1155.0000,-3.0932E+002
1156.0000,0.0000E+000
1157.0000,0.0000E+000
1158.0000,0.0000E+000
1159.0000,0.0000E+000
1160.0000,-3.0932E+002
1161.0000,-3.1813E+002
1162.0000,-3.1702E+002
1163.0000,-3.1627E+002
1164.0000,-3.1615E+002
1165.0000,-3.1493E+002
1166.0000,-3.1421E+002
1167.0000,-3.1440E+002
1168.0000,-3.1400E+002
1169.0000,-3.1250E+002
1170.0000,-3.1296E+002
1171.0000,-3.1330E+002
1172.0000,-3.1532E+002
1173.0000,-3.1506E+002
1174.0000,-3.1645E+002
1175.0000,-3.1764E+002
1176.0000,-3.1792E+002
1177.0000,-3.1758E+002
1178.0000,-3.1887E+002
1179.0000,-3.2018E+002
1180.0000,-3.2077E+002
1181.0000,-3.2172E+002
1182.0000,-3.2289E+002
1183.0000,-3.2428E+002
1184.0000,-3.2604E+002
1185.0000,-3.2555E+002
1186.0000,-3.2621E+002
1187.0000,-3.2822E+002
1188.0000,-3.2778E+002
1189.0000,-3.2856E+002
1190.0000,-3.2933E+002
1191.0000,-3.3030E+002
1192.0000,-3.3041E+002
1193.0000,-3.3231E+002
1194.0000,-3.3304E+002
1195.0000,-3.3568E+002
1196.0000,-3.3788E+002
1197.0000,-3.3816E+002
1198.0000,-3.4141E+002
1199.0000,-3.4086E+002
1200.0000,-3.4332E+002
1201.0000,-3.4628E+002
1202.0000,-3.4737E+002
1203.0000,-3.4983E+002
1204.0000,-3.5024E+002
1205.0000,-3.5224E+002
1206.0000,-3.5339E+002
1207.0000,-3.5423E+002
1208.0000,-3.5573E+002
1209.0000,-3.5803E+002
1210.0000,-3.5739E+002
1211.0000,-3.5889E+002
1212.0000,-3.6045E+002
1213.0000,-3.5911E+002
1214.0000,-3.6041E+002
1215.0000,-3.5956E+002
1216.0000,-3.5898E+002
1217.0000,-3.5905E+002
1218.0000,-3.5854E+002
1219.0000,-3.6229E+002
1220.0000,-3.6212E+002
1221.0000,-3.6309E+002
1222.0000,-3.6305E+002
1223.0000,-3.6336E+002
1224.0000,-3.6506E+002
1225.0000,-3.6699E+002
1226.0000,-3.6898E+002
1227.0000,-3.7296E+002
1228.0000,-3.7507E+002
1229.0000,-3.7588E+002
1230.0000,-3.7957E+002
1231.0000,-3.8043E+002
1232.0000,-3.8149E+002
1233.0000,-3.8209E+002
1234.0000,-3.7960E+002
1235.0000,-3.7768E+002
1236.0000,-3.7741E+002
1237.0000,-3.7821E+002
1238.0000,-3.7935E+002
1239.0000,-3.8097E+002
1240.0000,-3.8133E+002
1241.0000,-3.8482E+002
1242.0000,-3.8536E+002
1243.0000,-3.9122E+002
1244.0000,-3.9256E+002
1245.0000,-3.8821E+002
1246.0000,-3.8755E+002
1247.0000,-3.8793E+002
1248.0000,-3.9140E+002
1249.0000,-3.9409E+002
1250.0000,-3.9743E+002
1251.0000,-4.0167E+002
1252.0000,-4.0168E+002
1253.0000,-4.0333E+002
1254.0000,-4.0514E+002
1255.0000,-4.0705E+002
1256.0000,-4.1274E+002
1257.0000,-4.0493E+002
1258.0000,-4.0632E+002
1259.0000,-4.1207E+002
1260.0000,-4.1596E+002
1261.0000,-4.1871E+002
1262.0000,-4.2052E+002
1263.0000,-4.2533E+002
1264.0000,-4.3102E+002
1265.0000,-4.2537E+002
1266.0000,-4.2197E+002
1267.0000,-4.2036E+002
1268.0000,-4.2118E+002
1269.0000,-4.2303E+002
1270.0000,-4.2188E+002
1271.0000,-4.1919E+002
1272.0000,-4.1624E+002
1273.0000,-4.1537E+002
1274.0000,-4.1565E+002
1275.0000,-4.1586E+002
1276.0000,-4.1831E+002
1277.0000,-4.2207E+002
1278.0000,-4.2223E+002
1279.0000,-4.2329E+002
1280.0000,-4.2538E+002
1281.0000,-4.2781E+002
1282.0000,-4.3304E+002
1283.0000,-4.3632E+002
1284.0000,-4.3364E+002
1285.0000,-4.3339E+002
1286.0000,-4.3460E+002
1287.0000,-4.3928E+002
1288.0000,-4.4477E+002
1289.0000,-4.4445E+002
1290.0000,-4.4416E+002
1291.0000,-4.4236E+002
1292.0000,-4.4285E+002
1293.0000,-4.4326E+002
1294.0000,-4.4104E+002
1295.0000,-4.4314E+002
1296.0000,-4.4681E+002
1297.0000,-4.5036E+002
1298.0000,-4.5090E+002
1299.0000,-4.5523E+002
1300.0000,-4.5148E+002
1301.0000,-4.3222E+002
1302.0000,-4.2975E+002
1303.0000,-4.4843E+002
1304.0000,-4.4744E+002
1305.0000,-4.4573E+002
1306.0000,-4.4471E+002
1307.0000,-4.4286E+002
1308.0000,-4.4539E+002
1309.0000,-4.4509E+002
1310.0000,-4.4688E+002
1311.0000,-4.4051E+002
1312.0000,-4.3320E+002
1313.0000,-4.3594E+002
1314.0000,-4.3258E+002
1315.0000,-4.2155E+002
1316.0000,-4.2406E+002
1317.0000,-4.3459E+002
1318.0000,-4.3539E+002
1319.0000,-4.3402E+002
1320.0000,-4.3479E+002
1321.0000,-4.3343E+002
1322.0000,-4.3570E+002
1323.0000,-4.3438E+002
1324.0000,-4.3543E+002
1325.0000,-4.3514E+002
1326.0000,-4.3476E+002
1327.0000,-4.2819E+002
1328.0000,-4.3622E+002
1329.0000,-4.3845E+002
1330.0000,-4.3472E+002
1331.0000,-4.3133E+002
1332.0000,-4.2933E+002
1333.0000,-4.2805E+002
1334.0000,-4.2996E+002
1335.0000,-4.3029E+002
1336.0000,-4.2887E+002
1337.0000,-4.2878E+002
1338.0000,-4.2724E+002
1339.0000,-4.2846E+002
1340.0000,-4.2402E+002
1341.0000,-4.2645E+002
1342.0000,-4.2542E+002
1343.0000,-4.2518E+002
1344.0000,-4.1912E+002
1345.0000,-4.2144E+002
1346.0000,-4.1759E+002
1347.0000,-4.1765E+002
1348.0000,-4.1636E+002
1349.0000,-4.1468E+002
1350.0000,-4.1516E+002
1351.0000,-4.1765E+002
1352.0000,-4.1766E+002
1353.0000,-4.1645E+002
1354.0000,-4.1755E+002
1355.0000,-4.1841E+002
1356.0000,-4.1536E+002
1357.0000,-4.0576E+002
1358.0000,-4.1749E+002
1359.0000,-4.1900E+002
1360.0000,-4.2102E+002
1361.0000,-4.2100E+002
1362.0000,-4.2186E+002
1363.0000,-4.2136E+002
1364.0000,-4.2161E+002
1365.0000,-4.2034E+002
1366.0000,-4.1311E+002
1367.0000,-4.1609E+002
1368.0000,-4.1312E+002
1369.0000,-4.1468E+002
1370.0000,-4.0892E+002
1371.0000,-4.1221E+002
1372.0000,-4.1283E+002
1373.0000,-4.0933E+002
1374.0000,-4.0561E+002
1375.0000,-4.1142E+002
1376.0000,-4.1020E+002
1377.0000,-4.0835E+002
1378.0000,-4.0903E+002
1379.0000,-4.0723E+002
1380.0000,-4.0570E+002
1381.0000,-4.0387E+002
1382.0000,-4.0252E+002
1383.0000,-4.0372E+002
1384.0000,-4.0158E+002
1385.0000,-3.9718E+002
1386.0000,-3.9809E+002
1387.0000,-3.9681E+002
1388.0000,-3.9566E+002
1389.0000,-3.9475E+002
1390.0000,-3.9476E+002
1391.0000,-3.9157E+002
1392.0000,-3.9196E+002
1393.0000,-3.8936E+002
1394.0000,-3.8545E+002
1395.0000,-3.8613E+002
1396.0000,-3.8327E+002
1397.0000,-3.8089E+002
1398.0000,-3.7910E+002
1399.0000,-3.7681E+002
1400.0000,-3.7456E+002
1401.0000,-3.7284E+002
1402.0000,-3.7195E+002
1403.0000,-3.7033E+002
1404.0000,-3.6917E+002
1405.0000,-3.6726E+002
1406.0000,-3.6637E+002
1407.0000,-3.6457E+002
1408.0000,-3.6275E+002
1409.0000,-3.6019E+002
1410.0000,-3.5782E+002
1411.0000,-3.5640E+002
1412.0000,-3.5542E+002
1413.0000,-3.5344E+002
1414.0000,-3.5344E+002
1415.0000,-3.5166E+002
1416.0000,-3.5062E+002
1417.0000,-3.5008E+002
1418.0000,-3.4838E+002
1419.0000,-3.4663E+002
1420.0000,-3.4519E+002
1421.0000,-3.4355E+002
1422.0000,-3.4196E+002
1423.0000,-3.4105E+002
1424.0000,-3.4052E+002
1425.0000,-3.3942E+002
1426.0000,-3.3835E+002
1427.0000,-3.3808E+002
1428.0000,-3.3738E+002
1429.0000,-3.3621E+002
1430.0000,-3.3539E+002
1431.0000,-3.3499E+002
1432.0000,-3.3416E+002
1433.0000,-3.3427E+002
1434.0000,-3.3562E+002
1435.0000,-3.3350E+002
1436.0000,-3.3177E+002
1437.0000,-3.2985E+002
1438.0000,-3.2865E+002
1439.0000,-3.2750E+002
1440.0000,-3.2653E+002
1441.0000,-3.2577E+002
1442.0000,-3.2293E+002
1443.0000,-3.2281E+002
1444.0000,-3.2191E+002
1445.0000,-3.2128E+002
1446.0000,-3.2075E+002
1447.0000,-3.2072E+002
1448.0000,-3.2057E+002
1449.0000,-3.1987E+002
1450.0000,-3.1920E+002
1451.0000,-3.1916E+002
1452.0000,-3.1866E+002
1453.0000,-3.1695E+002
1454.0000,-3.1558E+002
1455.0000,-3.1393E+002
1456.0000,-3.1153E+002
1457.0000,-3.0857E+002
1458.0000,-3.0720E+002
1459.0000,0.0000E+000
1460.0000,0.0000E+000
1461.0000,0.0000E+000
1462.0000,0.0000E+000
1463.0000,0.0000E+000
1464.0000,0.0000E+000
1465.0000,0.0000E+000
1466.0000,0.0000E+000
1467.0000,0.0000E+000
1468.0000,0.0000E+000
1469.0000,0.0000E+000
1470.0000,0.0000E+000
1471.0000,-3.0932E+002
1472.0000,0.0000E+000
1473.0000,0.0000E+000
1474.0000,0.0000E+000
1475.0000,0.0000E+000
1476.0000,0.0000E+000
1477.0000,0.0000E+000
1478.0000,0.0000E+000
1479.0000,0.0000E+000
1480.0000,0.0000E+000
1481.0000,0.0000E+000
1482.0000,-2.5251E+002
1483.0000,0.0000E+000
1484.0000,0.0000E+000
1485.0000,0.0000E+000
1486.0000,0.0000E+000
1487.0000,-3.0932E+002
1488.0000,0.0000E+000
1489.0000,0.0000E+000
1490.0000,0.0000E+000
1491.0000,0.0000E+000
1492.0000,0.0000E+000
1493.0000,0.0000E+000
1494.0000,0.0000E+000
1495.0000,0.0000E+000
1496.0000,0.0000E+000
1497.0000,0.0000E+000
1498.0000,0.0000E+000
1499.0000,0.0000E+000
1500.0000,0.0000E+000
1501.0000,0.0000E+000
1502.0000,0.0000E+000
1503.0000,0.0000E+000
1504.0000,0.0000E+000
1505.0000,0.0000E+000
1506.0000,-3.0932E+002
1507.0000,0.0000E+000
1508.0000,0.0000E+000
1509.0000,0.0000E+000
1510.0000,0.0000E+000
1511.0000,-3.0932E+002
1512.0000,0.0000E+000
1513.0000,0.0000E+000
1514.0000,0.0000E+000
1515.0000,0.0000E+000
1516.0000,-3.0932E+002
1517.0000,0.0000E+000
1518.0000,-3.0932E+002
1519.0000,-3.0932E+002
1520.0000,-3.0932E+002
1521.0000,0.0000E+000
1522.0000,0.0000E+000
1523.0000,0.0000E+000
1524.0000,-3.0932E+002
1525.0000,-3.0932E+002
1526.0000,0.0000E+000
1527.0000,0.0000E+000
1528.0000,0.0000E+000
1529.0000,0.0000E+000
1530.0000,0.0000E+000
1531.0000,-3.0932E+002
1532.0000,0.0000E+000
1533.0000,0.0000E+000
1534.0000,0.0000E+000
1535.0000,0.0000E+000
1536.0000,0.0000E+000
1537.0000,0.0000E+000
1538.0000,-3.0932E+002
1539.0000,0.0000E+000
1540.0000,0.0000E+000
1541.0000,0.0000E+000
1542.0000,0.0000E+000
1543.0000,0.0000E+000
1544.0000,0.0000E+000
1545.0000,0.0000E+000
1546.0000,-3.1410E+002
1547.0000,-3.2104E+002
1548.0000,-3.2240E+002
1549.0000,-3.2385E+002
1550.0000,-3.2262E+002
1551.0000,-3.2232E+002
1552.0000,-3.2248E+002
1553.0000,-3.2324E+002
1554.0000,-3.2307E+002
1555.0000,-3.1966E+002
1556.0000,-3.2308E+002
1557.0000,-3.2241E+002
1558.0000,-3.2201E+002
1559.0000,-3.2139E+002
1560.0000,-3.2337E+002
1561.0000,-3.2442E+002
1562.0000,-3.3377E+002
1563.0000,-3.2755E+002
1564.0000,-3.2721E+002
1565.0000,-3.2658E+002
1566.0000,-3.2627E+002
1567.0000,-3.2567E+002
1568.0000,-3.2652E+002
1569.0000,-3.2598E+002
1570.0000,-3.2646E+002
1571.0000,-3.2774E+002
1572.0000,-3.2819E+002
1573.0000,-3.2969E+002
1574.0000,-3.3120E+002
1575.0000,-3.3322E+002
1576.0000,-3.3356E+002
1577.0000,-3.3529E+002
1578.0000,-3.3567E+002
1579.0000,-3.3668E+002
1580.0000,-3.3752E+002
1581.0000,-3.3948E+002
1582.0000,-3.4251E+002
1583.0000,-3.4686E+002
1584.0000,-3.5088E+002
1585.0000,-3.5020E+002
1586.0000,-3.5202E+002
1587.0000,-3.5364E+002
1588.0000,-3.5564E+002
1589.0000,-3.5870E+002
1590.0000,-3.5949E+002
1591.0000,-3.6200E+002
1592.0000,-3.5889E+002
1593.0000,-3.6100E+002
1594.0000,-3.6417E+002
1595.0000,-3.7194E+002
1596.0000,-3.7229E+002
1597.0000,-3.7740E+002
1598.0000,-3.7770E+002
1599.0000,-3.7892E+002
1600.0000,-3.8498E+002
1601.0000,-3.8122E+002
1602.0000,-3.7965E+002
1603.0000,-3.8517E+002
1604.0000,-3.9092E+002
1605.0000,-3.9503E+002
1606.0000,-3.9819E+002
1607.0000,-4.0524E+002
1608.0000,-4.1213E+002
1609.0000,-4.1878E+002
1610.0000,-4.2176E+002
1611.0000,-4.2017E+002
1612.0000,-4.2199E+002
1613.0000,-4.2282E+002
1614.0000,-4.2121E+002
1615.0000,-4.1119E+002
1616.0000,-4.0945E+002
1617.0000,-4.1090E+002
1618.0000,-4.1116E+002
1619.0000,-4.1603E+002
1620.0000,-4.1408E+002
1621.0000,-4.1784E+002
1622.0000,-4.1363E+002
1623.0000,-4.1244E+002
1624.0000,-4.2051E+002
1625.0000,-4.1731E+002
1626.0000,-4.1989E+002
1627.0000,-4.2035E+002
1628.0000,-4.2664E+002
1629.0000,-4.2986E+002
1630.0000,-4.3224E+002
1631.0000,-4.2731E+002
1632.0000,-4.2514E+002
1633.0000,-4.2282E+002
1634.0000,-4.2041E+002
1635.0000,-4.2458E+002
1636.0000,-4.2803E+002
1637.0000,-4.2455E+002
1638.0000,-4.2444E+002
1639.0000,-4.2809E+002
1640.0000,-4.3298E+002
1641.0000,-4.3568E+002
1642.0000,-4.3823E+002
1643.0000,-4.3681E+002
1644.0000,-4.3788E+002
1645.0000,-4.4161E+002
1646.0000,-4.4504E+002
1647.0000,-4.4644E+002
1648.0000,-4.4154E+002
1649.0000,-4.3964E+002
1650.0000,-4.3073E+002
1651.0000,-4.4137E+002
1652.0000,-4.4356E+002
1653.0000,-4.4302E+002
1654.0000,-4.4169E+002
1655.0000,-4.4525E+002
1656.0000,-4.5016E+002
1657.0000,-4.5239E+002
1658.0000,-4.4904E+002
1659.0000,-4.4654E+002
1660.0000,-4.4273E+002
1661.0000,-4.4280E+002
1662.0000,-4.3917E+002
1663.0000,-4.3590E+002
1664.0000,-4.3428E+002
1665.0000,-4.3615E+002
1666.0000,-4.3751E+002
1667.0000,-4.3807E+002
1668.0000,-4.3508E+002
1669.0000,-4.3407E+002
1670.0000,-4.3505E+002
1671.0000,-4.3492E+002
1672.0000,-4.3855E+002
1673.0000,-4.3787E+002
1674.0000,-4.3426E+002
1675.0000,-4.3757E+002
1676.0000,-4.3960E+002
1677.0000,-4.3787E+002
1678.0000,-4.3722E+002
1679.0000,-4.3919E+002
1680.0000,-4.3795E+002
1681.0000,-4.3987E+002
1682.0000,-4.3900E+002
1683.0000,-4.4026E+002
1684.0000,-4.4203E+002
1685.0000,-4.4314E+002
1686.0000,-4.4440E+002
1687.0000,-4.4357E+002
1688.0000,-4.4435E+002
1689.0000,-4.4832E+002
1690.0000,-4.4707E+002
1691.0000,-4.4707E+002
1692.0000,-4.4380E+002
1693.0000,-4.3960E+002
1694.0000,-4.3951E+002
1695.0000,-4.3569E+002
1696.0000,-4.1807E+002
1697.0000,-4.3546E+002
1698.0000,-4.3878E+002
1699.0000,-4.3915E+002
1700.0000,-4.3901E+002
1701.0000,-4.4168E+002
1702.0000,-4.3734E+002
1703.0000,-4.3497E+002
1704.0000,-4.3823E+002
1705.0000,-4.3835E+002
1706.0000,-4.3969E+002
1707.0000,-4.3958E+002
1708.0000,-4.4094E+002
1709.0000,-4.3846E+002
1710.0000,-4.3534E+002
1711.0000,-4.3706E+002
1712.0000,-4.3449E+002
1713.0000,-4.3090E+002
1714.0000,-4.3237E+002
1715.0000,-4.2948E+002
1716.0000,-4.2952E+002
1717.0000,-4.2841E+002
1718.0000,-4.3041E+002
1719.0000,-4.3115E+002
1720.0000,-4.3303E+002
1721.0000,-4.3362E+002
1722.0000,-4.3222E+002
1723.0000,-4.3154E+002
1724.0000,-4.3247E+002
1725.0000,-4.2723E+002
1726.0000,-4.2535E+002
1727.0000,-4.2432E+002
1728.0000,-4.2466E+002
1729.0000,-4.2431E+002
1730.0000,-4.1593E+002
1731.0000,-4.1809E+002
1732.0000,-4.1779E+002
1733.0000,-4.1450E+002
1734.0000,-4.1291E+002
1735.0000,-4.1120E+002
1736.0000,-4.1221E+002
1737.0000,-4.1329E+002
1738.0000,-4.1104E+002
1739.0000,-4.1046E+002
1740.0000,-4.0632E+002
1741.0000,-4.0797E+002
1742.0000,-4.0890E+002
1743.0000,-4.0981E+002
1744.0000,-4.0864E+002
1745.0000,-4.0435E+002
1746.0000,-4.0172E+002
1747.0000,-3.9940E+002
1748.0000,-3.9791E+002
1749.0000,-3.9471E+002
1750.0000,-3.9200E+002
1751.0000,-3.8966E+002
1752.0000,-3.8647E+002
1753.0000,-3.8617E+002
1754.0000,-3.8301E+002
1755.0000,-3.7965E+002
1756.0000,-3.7957E+002
1757.0000,-3.7816E+002
1758.0000,-3.7680E+002
1759.0000,-3.7618E+002
1760.0000,-3.7583E+002
1761.0000,-3.7445E+002
1762.0000,-3.7356E+002
1763.0000,-3.7200E+002
1764.0000,-3.7222E+002
1765.0000,-3.7039E+002
1766.0000,-3.7079E+002
1767.0000,-3.6986E+002
1768.0000,-3.6893E+002
1769.0000,-3.6828E+002
1770.0000,-3.6739E+002
1771.0000,-3.6627E+002
1772.0000,-3.6431E+002
1773.0000,-3.6072E+002
1774.0000,-3.6065E+002
1775.0000,-3.5824E+002
1776.0000,-3.5669E+002
1777.0000,-3.5465E+002
1778.0000,-3.5215E+002
1779.0000,-3.5027E+002
1780.0000,-3.4864E+002
1781.0000,-3.4773E+002
1782.0000,-3.4667E+002
1783.0000,-3.4509E+002
1784.0000,-3.4387E+002
1785.0000,-3.4248E+002
1786.0000,-3.4112E+002
1787.0000,-3.3973E+002
1788.0000,-3.3949E+002
1789.0000,-3.3889E+002
1790.0000,-3.3799E+002
1791.0000,-3.3600E+002
1792.0000,-3.3422E+002
1793.0000,-3.3336E+002
1794.0000,-3.3269E+002
1795.0000,-3.3128E+002
1796.0000,-3.3150E+002
1797.0000,-3.3087E+002
1798.0000,-3.3033E+002
1799.0000,-3.2985E+002
1800.0000,-3.2902E+002
1801.0000,-3.2783E+002
1802.0000,-3.2660E+002
1803.0000,-3.2547E+002
1804.0000,-3.2430E+002
1805.0000,-3.2298E+002
1806.0000,-3.2225E+002
1807.0000,-3.2175E+002
1808.0000,-3.2147E+002
1809.0000,-3.2067E+002
1810.0000,-3.2014E+002
1811.0000,-3.1965E+002
1812.0000,-3.1870E+002
1813.0000,-3.1827E+002
1814.0000,-3.1833E+002
1815.0000,-3.1833E+002
1816.0000,-3.1745E+002
1817.0000,-3.1721E+002
1818.0000,-3.1687E+002
1819.0000,-3.1584E+002
1820.0000,-3.1578E+002
1821.0000,-3.1604E+002
1822.0000,-3.1641E+002
1823.0000,-3.1608E+002
1824.0000,-3.1556E+002
1825.0000,-3.1467E+002
1826.0000,-3.1478E+002
1827.0000,-3.1387E+002
1828.0000,-3.1317E+002
1829.0000,-3.1273E+002
1830.0000,-3.1220E+002
1831.0000,-3.1192E+002
1832.0000,-3.1206E+002
1833.0000,-3.1212E+002
1834.0000,-3.1155E+002
1835.0000,-3.1007E+002
1836.0000,-3.0899E+002
1837.0000,-3.0866E+002
1838.0000,-3.0887E+002
1839.0000,-3.0802E+002
1840.0000,-3.0801E+002
1841.0000,-3.0762E+002
1842.0000,-3.0672E+002
1843.0000,-3.0679E+002
1844.0000,0.0000E+000
1845.0000,0.0000E+000
1846.0000,0.0000E+000
1847.0000,0.0000E+000
1848.0000,0.0000E+000
1849.0000,0.0000E+000
1850.0000,0.0000E+000
1851.0000,0.0000E+000
1852.0000,0.0000E+000
1853.0000,0.0000E+000
1854.0000,0.0000E+000
1855.0000,0.0000E+000
1856.0000,0.0000E+000
1857.0000,0.0000E+000
1858.0000,0.0000E+000
1859.0000,-2.5251E+002
1860.0000,-3.0932E+002
1861.0000,0.0000E+000
1862.0000,0.0000E+000
1863.0000,0.0000E+000
1864.0000,0.0000E+000
1865.0000,0.0000E+000
1866.0000,0.0000E+000
1867.0000,0.0000E+000
1868.0000,0.0000E+000
1869.0000,0.0000E+000
1870.0000,0.0000E+000
1871.0000,0.0000E+000
1872.0000,0.0000E+000
1873.0000,0.0000E+000
1874.0000,0.0000E+000
1875.0000,0.0000E+000
1876.0000,0.0000E+000
1877.0000,0.0000E+000
1878.0000,0.0000E+000
1879.0000,0.0000E+000
1880.0000,0.0000E+000
1881.0000,0.0000E+000
1882.0000,0.0000E+000
1883.0000,0.0000E+000
1884.0000,0.0000E+000
1885.0000,0.0000E+000
1886.0000,0.0000E+000
1887.0000,0.0000E+000
1888.0000,0.0000E+000
1889.0000,0.0000E+000
1890.0000,0.0000E+000
1891.0000,0.0000E+000
1892.0000,0.0000E+000
1893.0000,0.0000E+000
1894.0000,0.0000E+000
1895.0000,0.0000E+000
1896.0000,0.0000E+000
1897.0000,-3.0932E+002
1898.0000,-3.0932E+002
1899.0000,-3.0932E+002
1900.0000,0.0000E+000
1901.0000,0.0000E+000
1902.0000,0.0000E+000
1903.0000,0.0000E+000
1904.0000,-3.0932E+002
1905.0000,-3.0932E+002
1906.0000,-3.0932E+002
1907.0000,0.0000E+000
1908.0000,-3.0932E+002
1909.0000,-3.0932E+002
1910.0000,0.0000E+000
1911.0000,0.0000E+000
1912.0000,-3.0932E+002
1913.0000,-3.0932E+002
1914.0000,-3.0932E+002
1915.0000,0.0000E+000
1916.0000,0.0000E+000
1917.0000,-3.0932E+002
1918.0000,-3.1504E+002
1919.0000,-3.1583E+002
1920.0000,-3.1652E+002
1921.0000,-3.1780E+002
1922.0000,-3.1987E+002
1923.0000,-3.2095E+002
1924.0000,-3.2342E+002
1925.0000,-3.2462E+002
1926.0000,-3.2467E+002
1927.0000,-3.2524E+002
1928.0000,-3.2533E+002
1929.0000,-3.2592E+002
1930.0000,-3.2603E+002
1931.0000,-3.3050E+002
1932.0000,-3.2952E+002
1933.0000,-3.3153E+002
1934.0000,-3.3239E+002
1935.0000,-3.3373E+002
1936.0000,-3.3484E+002
1937.0000,-3.3676E+002
1938.0000,-3.3959E+002
1939.0000,-3.4077E+002
1940.0000,-3.4251E+002
1941.0000,-3.4398E+002
1942.0000,-3.4388E+002
1943.0000,-3.4426E+002
1944.0000,-3.4459E+002
1945.0000,-3.4581E+002
1946.0000,-3.4556E+002
1947.0000,-3.4700E+002
1948.0000,-3.4839E+002
1949.0000,-3.5005E+002
1950.0000,-3.5300E+002
1951.0000,-3.5564E+002
1952.0000,-3.5749E+002
1953.0000,-3.5456E+002
1954.0000,-3.5336E+002
1955.0000,-3.5404E+002
1956.0000,-3.5643E+002
1957.0000,-3.5622E+002
1958.0000,-3.5626E+002
1959.0000,-3.5853E+002
1960.0000,-3.6124E+002
1961.0000,-3.6534E+002
1962.0000,-3.6719E+002
1963.0000,-3.6729E+002
1964.0000,-3.6796E+002
1965.0000,-3.6637E+002
1966.0000,-3.6769E+002
1967.0000,-3.6681E+002
1968.0000,-3.6953E+002
1969.0000,-3.7104E+002
1970.0000,-3.7296E+002
1971.0000,-3.7760E+002
1972.0000,-3.8192E+002
1973.0000,-3.8070E+002
1974.0000,-3.8185E+002
1975.0000,-3.8762E+002
1976.0000,-3.9339E+002
1977.0000,-3.9469E+002
1978.0000,-3.9531E+002
1979.0000,-3.9407E+002
1980.0000,-3.9737E+002
1981.0000,-3.9778E+002
1982.0000,-4.0463E+002
1983.0000,-4.0992E+002
1984.0000,-4.1106E+002
1985.0000,-4.1034E+002
1986.0000,-4.1180E+002
1987.0000,-4.0548E+002
1988.0000,-4.0570E+002
1989.0000,-4.0298E+002
1990.0000,-3.9999E+002
1991.0000,-3.9681E+002
1992.0000,-3.9968E+002
1993.0000,-3.9851E+002
1994.0000,-4.0454E+002
1995.0000,-4.0628E+002
1996.0000,-4.0743E+002
1997.0000,-4.0980E+002
1998.0000,-4.0982E+002
1999.0000,-4.0895E+002
2000.0000,-4.1121E+002
2001.0000,-4.1153E+002
2002.0000,-4.1255E+002
2003.0000,-4.1661E+002
2004.0000,-4.2156E+002
2005.0000,-4.2686E+002
2006.0000,-4.3633E+002
2007.0000,-4.3763E+002
2008.0000,-4.4143E+002
2009.0000,-4.4557E+002
2010.0000,-4.4830E+002
2011.0000,-4.4857E+002
2012.0000,-4.5489E+002
2013.0000,-4.4428E+002
2014.0000,-4.4151E+002
2015.0000,-4.3318E+002
2016.0000,-4.4312E+002
2017.0000,-4.4348E+002
2018.0000,-4.4187E+002
2019.0000,-4.4258E+002
2020.0000,-4.4737E+002
2021.0000,-4.4785E+002
2022.0000,-4.4696E+002
2023.0000,-4.5031E+002
2024.0000,-4.5266E+002
2025.0000,-4.5175E+002
2026.0000,-4.5703E+002
2027.0000,-4.5866E+002
2028.0000,-4.5621E+002
2029.0000,-4.3782E+002
2030.0000,-4.4826E+002
2031.0000,-4.4756E+002
2032.0000,-4.4459E+002
2033.0000,-4.4378E+002
2034.0000,-4.4409E+002
2035.0000,-4.4612E+002
2036.0000,-4.4573E+002
2037.0000,-4.2888E+002
2038.0000,-4.3357E+002
2039.0000,-4.3177E+002
2040.0000,-4.3871E+002
2041.0000,-4.4413E+002
2042.0000,-4.4761E+002
2043.0000,-4.4765E+002
2044.0000,-4.4697E+002
2045.0000,-4.4625E+002
2046.0000,-4.4391E+002
2047.0000,-4.2656E+002
2048.0000,-4.4072E+002
2049.0000,-4.4451E+002
2050.0000,-4.4406E+002
2051.0000,-4.4214E+002
2052.0000,-4.3879E+002
2053.0000,-4.3006E+002
2054.0000,-4.3437E+002
2055.0000,-4.3970E+002
2056.0000,-4.3950E+002
2057.0000,-4.4013E+002
2058.0000,-4.4142E+002
2059.0000,-4.3920E+002
2060.0000,-4.3486E+002
2061.0000,-4.3684E+002
2062.0000,-4.2866E+002
2063.0000,-4.2089E+002
