"",25.000
1121.0000,0.0000E+000
1122.0000,0.0000E+000
1123.0000,0.0000E+000
1124.0000,0.0000E+000
1125.0000,0.0000E+000
1126.0000,0.0000E+000
1127.0000,0.0000E+000
1128.0000,0.0000E+000
1129.0000,0.0000E+000
1130.0000,0.0000E+000
1131.0000,0.0000E+000
1132.0000,0.0000E+000
1133.0000,0.0000E+000
1134.0000,0.0000E+000
1135.0000,0.0000E+000
1136.0000,0.0000E+000
1137.0000,0.0000E+000
1138.0000,0.0000E+000
1139.0000,0.0000E+000
1140.0000,0.0000E+000
1141.0000,0.0000E+000
1142.0000,0.0000E+000
1143.0000,0.0000E+000
1144.0000,3.5113E+001
1145.0000,1.6610E+001
1146.0000,2.2702E+001
1147.0000,1.0261E+002
1148.0000,5.8253E+001
1149.0000,7.8524E+001
1150.0000,1.9218E+001
1151.0000,0.0000E+000
1152.0000,0.0000E+000
1153.0000,0.0000E+000
1154.0000,1.6572E+001
1155.0000,2.6483E+001
1156.0000,0.0000E+000
1157.0000,0.0000E+000
1158.0000,0.0000E+000
1159.0000,0.0000E+000
1160.0000,9.0653E+001
1161.0000,1.6887E+002
1162.0000,1.6164E+001
1163.0000,-2.0047E+001
1164.0000,-3.5037E+001
1165.0000,-8.0870E+001
1166.0000,-4.8966E+001
1167.0000,-4.0350E+001
1168.0000,-5.0975E+001
1169.0000,-7.1216E+001
1170.0000,-5.9262E+001
1171.0000,-1.4775E+001
1172.0000,4.0640E+000
1173.0000,-5.6217E+000
1174.0000,1.2734E+001
1175.0000,6.2642E+000
1176.0000,-2.4897E+001
1177.0000,-2.2152E+001
1178.0000,8.4661E+000
1179.0000,9.6662E+000
1180.0000,1.3689E+001
1181.0000,1.1895E+001
1182.0000,1.3643E+001
1183.0000,-5.0142E+000
1184.0000,8.1496E+000
1185.0000,-1.4705E+001
1186.0000,-7.4493E+000
1187.0000,2.9629E+000
1188.0000,1.0269E+001
1189.0000,1.3456E+001
1190.0000,1.5706E+000
1191.0000,1.2329E+000
1192.0000,-3.1558E+001
1193.0000,-1.3000E+001
1194.0000,4.1478E+001
1195.0000,4.8311E+001
1196.0000,1.0398E+000
1197.0000,-1.3062E+000
1198.0000,2.7929E+000
1199.0000,-3.5651E+000
1200.0000,8.3668E+001
1201.0000,5.4688E+001
1202.0000,-4.0032E+000
1203.0000,-1.2091E+000
1204.0000,2.2356E+001
1205.0000,8.2531E+000
1206.0000,-3.0465E+001
1207.0000,-1.6117E+001
1208.0000,-9.8414E+000
1209.0000,-1.3219E+001
1210.0000,-5.2273E+000
1211.0000,8.8561E+000
1212.0000,-7.3976E-001
1213.0000,-4.4905E+001
1214.0000,-1.4776E+001
1215.0000,-6.7243E+001
1216.0000,-4.3311E+001
1217.0000,-6.8711E+001
1218.0000,-2.3147E+001
1219.0000,-2.3468E+001
1220.0000,-1.6116E+001
1221.0000,-1.2828E+001
1222.0000,-3.8090E+001
1223.0000,-4.5710E+001
1224.0000,-3.2377E+001
1225.0000,-1.7975E+001
1226.0000,-2.8973E+000
1227.0000,-9.8499E-001
1228.0000,-1.9959E+001
1229.0000,1.0166E+000
1230.0000,-2.9254E+001
1231.0000,9.6018E+000
1232.0000,3.1575E+001
1233.0000,3.7666E+001
1234.0000,-4.3255E+001
1235.0000,-6.9213E+001
1236.0000,-2.5217E+001
1237.0000,-4.3443E+001
1238.0000,-1.7592E+001
1239.0000,-2.3383E+001
1240.0000,-3.1142E+001
1241.0000,-1.1912E+001
1242.0000,-1.4369E+001
1243.0000,-2.1518E+000
1244.0000,-2.7220E+001
1245.0000,-3.3316E+001
1246.0000,-4.1609E+001
1247.0000,-3.4406E+001
1248.0000,-5.5417E+000
1249.0000,-1.6332E+001
1250.0000,4.4262E+000
1251.0000,-9.1945E+000
1252.0000,-3.2689E+001
1253.0000,-2.7926E+001
1254.0000,-4.0031E+001
1255.0000,-1.2430E+001
1256.0000,-1.3833E+001
1257.0000,-4.8046E+000
1258.0000,1.7434E+001
1259.0000,7.6672E+000
1260.0000,4.3937E+000
1261.0000,6.3497E+000
1262.0000,-1.6802E+001
1263.0000,-9.5595E-003
1264.0000,-7.8616E+000
1265.0000,-4.1660E+001
1266.0000,-4.1135E+001
1267.0000,-4.7657E+001
1268.0000,-2.2237E+001
1269.0000,-3.5298E+001
1270.0000,-5.0430E+001
1271.0000,-7.0023E+001
1272.0000,-7.0969E+001
1273.0000,-5.6924E+001
1274.0000,-6.2563E+001
1275.0000,5.2014E+000
1276.0000,-6.5399E+000
1277.0000,-2.5744E+001
1278.0000,-3.1641E+001
1279.0000,-2.2876E+001
1280.0000,-3.5848E+001
1281.0000,-2.9741E+001
1282.0000,-7.0268E+000
1283.0000,-9.2273E+000
1284.0000,-3.9731E+001
1285.0000,-4.7719E+001
1286.0000,-2.5297E+001
1287.0000,-1.7820E+001
1288.0000,-9.3237E+000
1289.0000,-1.3813E+001
1290.0000,-4.5342E+001
1291.0000,-3.9366E+001
1292.0000,-2.4136E+001
1293.0000,-7.3034E+001
1294.0000,-6.8086E+001
1295.0000,-1.3359E+001
1296.0000,-1.7426E+001
1297.0000,-2.8470E+001
1298.0000,-1.6544E+001
1299.0000,-2.1986E+001
1300.0000,-4.7279E+001
1301.0000,-5.4030E+001
1302.0000,-3.8564E+001
1303.0000,-2.5799E+001
1304.0000,-5.5182E+001
1305.0000,-5.8549E+001
1306.0000,-3.7636E+001
1307.0000,-3.0944E+001
1308.0000,-2.4095E+001
1309.0000,-2.7134E+001
1310.0000,-3.3839E+001
1311.0000,-8.4881E+001
1312.0000,-6.8886E+001
1313.0000,-4.7192E+001
1314.0000,-2.5690E+001
1315.0000,-3.5674E+001
1316.0000,-4.1866E+001
1317.0000,-6.4401E+001
1318.0000,-4.4823E+001
1319.0000,-4.2539E+001
1320.0000,-3.0577E+001
1321.0000,-2.9417E+001
1322.0000,-2.8660E+001
1323.0000,-4.5237E+001
1324.0000,-1.6450E+001
1325.0000,-4.1660E+001
1326.0000,-4.5186E+001
1327.0000,-4.1100E+001
1328.0000,-2.0835E+001
1329.0000,-1.9014E+001
1330.0000,-7.0830E+001
1331.0000,-5.5346E+001
1332.0000,-6.2901E+001
1333.0000,-6.6397E+001
1334.0000,-7.4739E+001
1335.0000,-2.2537E+001
1336.0000,-2.7453E+001
1337.0000,-3.9160E+001
1338.0000,-3.0441E+001
1339.0000,-9.4224E+001
1340.0000,-6.8721E+001
1341.0000,-3.8928E+001
1342.0000,-4.6590E+001
1343.0000,-5.9018E+001
1344.0000,-8.2874E+001
1345.0000,-7.6716E+001
1346.0000,-3.3044E+001
1347.0000,-7.4145E+001
1348.0000,-7.2549E+001
1349.0000,-7.5594E+001
1350.0000,-3.9024E+001
1351.0000,-2.1584E+001
1352.0000,-4.3516E+001
1353.0000,-3.3137E+001
1354.0000,-2.9766E+001
1355.0000,-1.0719E+001
1356.0000,-3.3530E+001
1357.0000,-3.2110E+001
1358.0000,-3.7437E+001
1359.0000,2.4153E+000
1360.0000,-7.7790E+000
1361.0000,-1.1594E+001
1362.0000,-1.4302E+001
1363.0000,-2.3199E+001
1364.0000,-2.2796E+001
1365.0000,-4.3555E+001
1366.0000,-6.4255E+001
1367.0000,-4.2317E+001
1368.0000,-7.0417E+001
1369.0000,-8.8558E+001
1370.0000,-6.0081E+001
1371.0000,-1.6933E+001
1372.0000,1.6842E+000
1373.0000,-5.7800E+001
1374.0000,-2.6679E+001
1375.0000,-3.9085E+001
1376.0000,-4.0680E+001
1377.0000,-1.7249E+001
1378.0000,-5.2252E+001
1379.0000,-9.8704E+001
1380.0000,-3.7038E+001
1381.0000,-3.8110E+001
1382.0000,-4.4620E+001
1383.0000,-3.3661E+001
1384.0000,-6.6475E+001
1385.0000,-7.9149E+001
1386.0000,-5.9043E+001
1387.0000,-4.2360E+001
1388.0000,-4.5295E+001
1389.0000,-2.7764E+001
1390.0000,4.5169E-001
1391.0000,-5.3550E+001
1392.0000,-7.7413E+001
1393.0000,-1.1294E+002
1394.0000,-7.4724E+001
1395.0000,-6.8923E+001
1396.0000,-9.7859E+001
1397.0000,-6.7481E+001
1398.0000,-6.7046E+001
1399.0000,-1.2068E+002
1400.0000,-9.4698E+001
1401.0000,-4.1404E+001
1402.0000,-7.9231E+001
1403.0000,-6.3849E+001
1404.0000,-3.5868E+001
1405.0000,-8.8154E+001
1406.0000,-6.0025E+001
1407.0000,-7.7049E+001
1408.0000,-7.8599E+001
1409.0000,-1.1828E+002
1410.0000,-1.0419E+002
1411.0000,-4.1843E+001
1412.0000,-6.2381E+001
1413.0000,-5.8511E+001
1414.0000,-2.3543E+001
1415.0000,-1.0142E+002
1416.0000,-6.0582E+001
1417.0000,-1.4817E+001
1418.0000,-1.1097E+002
1419.0000,-6.9149E+001
1420.0000,-4.2762E+001
1421.0000,-9.7530E+001
1422.0000,-7.3873E+001
1423.0000,-5.9399E+001
1424.0000,-1.0509E+001
1425.0000,-4.5568E+001
1426.0000,-1.2261E+001
1427.0000,4.1224E+000
1428.0000,-3.7779E+001
1429.0000,-1.8984E+001
1430.0000,-3.3339E+001
1431.0000,-3.1502E+001
1432.0000,-2.5444E+001
1433.0000,3.3953E+000
1434.0000,1.3048E+001
1435.0000,-7.0032E+001
1436.0000,-9.4497E+001
1437.0000,-8.3188E+001
1438.0000,-3.8902E+001
1439.0000,-5.4646E+001
1440.0000,-4.2553E+001
1441.0000,-1.0159E+002
1442.0000,-6.0412E+001
1443.0000,-4.3985E+001
1444.0000,-4.3994E+001
1445.0000,-3.4537E+001
1446.0000,-2.5570E+001
1447.0000,-9.2121E+000
1448.0000,-9.2551E+000
1449.0000,-2.9059E+001
1450.0000,-2.8073E+001
1451.0000,-2.5540E+001
1452.0000,-3.2119E+001
1453.0000,-6.0358E+001
1454.0000,-6.6327E+001
1455.0000,-1.5570E+002
1456.0000,-1.2259E+002
1457.0000,-9.0032E+001
1458.0000,-6.4482E+001
1459.0000,0.0000E+000
1460.0000,0.0000E+000
1461.0000,0.0000E+000
1462.0000,0.0000E+000
1463.0000,0.0000E+000
1464.0000,0.0000E+000
1465.0000,0.0000E+000
1466.0000,0.0000E+000
1467.0000,0.0000E+000
1468.0000,0.0000E+000
1469.0000,0.0000E+000
1470.0000,0.0000E+000
1471.0000,4.7088E+001
1472.0000,0.0000E+000
1473.0000,0.0000E+000
1474.0000,0.0000E+000
1475.0000,0.0000E+000
1476.0000,0.0000E+000
1477.0000,0.0000E+000
1478.0000,0.0000E+000
1479.0000,0.0000E+000
1480.0000,0.0000E+000
1481.0000,0.0000E+000
1482.0000,1.6859E+000
1483.0000,0.0000E+000
1484.0000,0.0000E+000
1485.0000,0.0000E+000
1486.0000,0.0000E+000
1487.0000,2.1356E+001
1488.0000,0.0000E+000
1489.0000,0.0000E+000
1490.0000,0.0000E+000
1491.0000,0.0000E+000
1492.0000,0.0000E+000
1493.0000,0.0000E+000
1494.0000,0.0000E+000
1495.0000,0.0000E+000
1496.0000,0.0000E+000
1497.0000,0.0000E+000
1498.0000,0.0000E+000
1499.0000,0.0000E+000
1500.0000,0.0000E+000
1501.0000,0.0000E+000
1502.0000,0.0000E+000
1503.0000,0.0000E+000
1504.0000,0.0000E+000
1505.0000,0.0000E+000
1506.0000,1.4404E+001
1507.0000,0.0000E+000
1508.0000,0.0000E+000
1509.0000,0.0000E+000
1510.0000,0.0000E+000
1511.0000,4.0451E+000
1512.0000,0.0000E+000
1513.0000,0.0000E+000
1514.0000,0.0000E+000
1515.0000,0.0000E+000
1516.0000,1.1136E+001
1517.0000,0.0000E+000
1518.0000,2.6390E+000
1519.0000,2.6822E+001
1520.0000,1.9875E+001
1521.0000,0.0000E+000
1522.0000,0.0000E+000
1523.0000,0.0000E+000
1524.0000,9.6167E-001
1525.0000,9.6401E+000
1526.0000,0.0000E+000
1527.0000,0.0000E+000
1528.0000,0.0000E+000
1529.0000,0.0000E+000
1530.0000,0.0000E+000
1531.0000,6.5975E-002
1532.0000,0.0000E+000
1533.0000,0.0000E+000
1534.0000,0.0000E+000
1535.0000,0.0000E+000
1536.0000,0.0000E+000
1537.0000,0.0000E+000
1538.0000,4.7073E+000
1539.0000,0.0000E+000
1540.0000,0.0000E+000
1541.0000,0.0000E+000
1542.0000,0.0000E+000
1543.0000,0.0000E+000
1544.0000,0.0000E+000
1545.0000,0.0000E+000
1546.0000,2.2562E+001
1547.0000,1.4959E+000
1548.0000,6.1983E+000
1549.0000,-2.8189E+001
1550.0000,-2.2748E+001
1551.0000,-7.3812E+001
1552.0000,-4.2553E+001
1553.0000,-1.8050E+001
1554.0000,-7.2746E+001
1555.0000,-2.9178E+001
1556.0000,-2.5978E+001
1557.0000,-7.0985E+001
1558.0000,-4.2899E+001
1559.0000,-2.8780E+001
1560.0000,-2.1225E+001
1561.0000,-2.3169E+001
1562.0000,2.4545E+000
1563.0000,9.0266E+000
1564.0000,-4.8216E+001
1565.0000,-8.5343E+001
1566.0000,-5.7857E+001
1567.0000,-5.3751E+001
1568.0000,-4.3378E+001
1569.0000,-3.4847E+001
1570.0000,-2.2996E+001
1571.0000,-2.3277E+000
1572.0000,-6.8990E-001
1573.0000,-6.4116E+000
1574.0000,3.9238E+000
1575.0000,1.2581E+001
1576.0000,-1.6453E+000
1577.0000,3.7973E+000
1578.0000,-1.4017E+001
1579.0000,-1.3888E+001
1580.0000,-1.9183E+001
1581.0000,3.4357E+001
1582.0000,6.0024E+001
1583.0000,3.9813E+001
1584.0000,2.2042E+001
1585.0000,9.9252E+000
1586.0000,1.4973E+001
1587.0000,-1.3232E+000
1588.0000,8.2101E+000
1589.0000,9.4779E+000
1590.0000,2.7411E+000
1591.0000,-1.6727E+001
1592.0000,-4.3838E+001
1593.0000,-2.0737E+001
1594.0000,8.0423E+000
1595.0000,1.9617E+001
1596.0000,-1.1944E+001
1597.0000,3.2460E+000
1598.0000,-1.9715E+001
1599.0000,-1.8849E+000
1600.0000,3.6457E+000
1601.0000,-3.1071E+001
1602.0000,-1.8404E+001
1603.0000,-5.7507E+000
1604.0000,-1.2130E+000
1605.0000,3.3522E+000
1606.0000,5.8030E+000
1607.0000,3.9734E+000
1608.0000,5.0247E+000
1609.0000,2.5855E+000
1610.0000,-9.8150E+000
1611.0000,-5.8960E+000
1612.0000,-8.7410E+000
1613.0000,-6.1725E+001
1614.0000,-1.6618E+001
1615.0000,-5.1977E+001
1616.0000,-2.6422E+001
1617.0000,-5.5291E+001
1618.0000,-1.2552E+001
1619.0000,-3.0287E+001
1620.0000,-2.4851E+001
1621.0000,-3.0323E+001
1622.0000,-3.1333E+001
1623.0000,-2.5308E+001
1624.0000,-2.7142E+000
1625.0000,-1.6424E+001
1626.0000,-2.7527E+001
1627.0000,2.5275E+000
1628.0000,4.0595E+000
1629.0000,1.6822E+000
1630.0000,-2.5907E+001
1631.0000,-2.7304E+001
1632.0000,-3.1247E+001
1633.0000,-3.0923E+001
1634.0000,-3.1571E+001
1635.0000,-2.0650E+001
1636.0000,-3.6932E+001
1637.0000,-4.9425E+001
1638.0000,-1.5480E+001
1639.0000,-1.6599E+001
1640.0000,-1.4343E+001
1641.0000,-1.6604E+000
1642.0000,4.2859E+000
1643.0000,-3.5800E+001
1644.0000,-3.4948E+001
1645.0000,-1.2100E+001
1646.0000,-4.0116E+000
1647.0000,-5.8471E+001
1648.0000,-6.2783E+001
1649.0000,-6.9861E+001
1650.0000,-4.1573E+001
1651.0000,-1.5328E+001
1652.0000,-2.7598E+001
1653.0000,-4.7303E+001
1654.0000,-2.9223E+001
1655.0000,-1.2723E+001
1656.0000,-1.3338E+001
1657.0000,-2.3071E+001
1658.0000,-5.8786E+001
1659.0000,-4.3174E+001
1660.0000,-5.3221E+001
1661.0000,-3.4470E+001
1662.0000,-6.6614E+001
1663.0000,-4.4413E+001
1664.0000,-3.8607E+001
1665.0000,-1.1542E+001
1666.0000,-4.6020E+001
1667.0000,-3.5497E+001
1668.0000,-6.6994E+001
1669.0000,-4.2880E+001
1670.0000,-2.5310E+001
1671.0000,-2.5662E+001
1672.0000,-2.8832E+001
1673.0000,-3.2794E+001
1674.0000,-3.0447E+001
1675.0000,-4.8586E+001
1676.0000,-4.1602E+001
1677.0000,-3.0689E+001
1678.0000,-3.4312E+000
1679.0000,-2.3286E+001
1680.0000,-1.7006E+001
1681.0000,-3.7275E+001
1682.0000,-2.4162E+001
1683.0000,-1.9148E+001
1684.0000,-2.1768E+001
1685.0000,-2.0829E+001
1686.0000,-4.1530E+001
1687.0000,-1.4664E+001
1688.0000,-1.4656E+001
1689.0000,-9.4653E+000
1690.0000,-3.3153E+001
1691.0000,-2.9769E+001
1692.0000,-4.2669E+001
1693.0000,-2.1089E+001
1694.0000,-6.8626E+001
1695.0000,-6.9530E+001
1696.0000,-4.1124E+001
1697.0000,-4.1646E+001
1698.0000,-1.3382E+001
1699.0000,-1.0801E+001
1700.0000,-1.4770E+001
1701.0000,-1.3412E+001
1702.0000,-6.7293E+001
1703.0000,-6.6037E+001
1704.0000,-2.9586E+001
1705.0000,-1.2281E+001
1706.0000,-1.2121E+001
1707.0000,-2.4844E+001
1708.0000,-1.3188E+001
1709.0000,-3.4156E+001
1710.0000,-6.6657E+001
1711.0000,-7.9321E+001
1712.0000,-7.8379E+001
1713.0000,-6.9243E+001
1714.0000,-7.7505E+001
1715.0000,-5.7574E+001
1716.0000,-4.9608E+001
1717.0000,-4.5766E+001
1718.0000,-3.0059E+001
1719.0000,-2.4971E+001
1720.0000,-1.8129E+001
1721.0000,-1.4129E+001
1722.0000,-2.9448E+001
1723.0000,-3.0007E+001
1724.0000,1.4756E+000
1725.0000,-9.1030E+001
1726.0000,-7.4157E+001
1727.0000,-7.0999E+001
1728.0000,-3.6371E+001
1729.0000,-8.9708E+001
1730.0000,-7.9557E+001
1731.0000,-4.4295E+001
1732.0000,-1.1103E+002
1733.0000,-9.2868E+001
1734.0000,-8.0347E+001
1735.0000,-5.5990E+001
1736.0000,-3.1978E+001
1737.0000,-4.8817E+000
1738.0000,-8.2044E+001
1739.0000,-1.9940E+001
1740.0000,-4.4894E+001
1741.0000,-5.1563E+001
1742.0000,5.5369E-001
1743.0000,7.7640E+000
1744.0000,-1.4396E+002
1745.0000,-1.1511E+002
1746.0000,-1.0772E+002
1747.0000,-7.8560E+001
1748.0000,-1.2470E+002
1749.0000,-1.1511E+002
1750.0000,-6.8856E+001
1751.0000,-7.6807E+001
1752.0000,-7.0167E+001
1753.0000,-5.0945E+001
1754.0000,-1.0173E+002
1755.0000,-8.3669E+001
1756.0000,-7.3031E+001
1757.0000,-4.3749E+001
1758.0000,-6.8565E+001
1759.0000,-3.2058E+001
1760.0000,-2.8432E+001
1761.0000,-5.8296E+001
1762.0000,-4.2706E+001
1763.0000,-4.7145E+001
1764.0000,-2.6279E+001
1765.0000,-2.9287E+001
1766.0000,-3.8948E+001
1767.0000,-3.3078E+001
1768.0000,-6.3954E+001
1769.0000,-3.6293E+001
1770.0000,-3.9989E+001
1771.0000,-8.8224E+001
1772.0000,-7.4449E+001
1773.0000,-4.5723E+001
1774.0000,-1.8970E+002
1775.0000,-1.0468E+002
1776.0000,-8.2218E+001
1777.0000,-1.2461E+002
1778.0000,-8.7428E+001
1779.0000,-8.7470E+001
1780.0000,-6.8676E+001
1781.0000,-4.4108E+001
1782.0000,-5.4862E+001
1783.0000,-6.6802E+001
1784.0000,-6.3965E+001
1785.0000,-6.8662E+001
1786.0000,-6.4448E+001
1787.0000,-5.3955E+001
1788.0000,-1.5611E+001
1789.0000,-3.4585E+001
1790.0000,-1.0653E+002
1791.0000,-1.0221E+002
1792.0000,-7.0385E+001
1793.0000,-6.1389E+001
1794.0000,-2.8108E+001
1795.0000,-4.5768E+001
1796.0000,-3.3310E+001
1797.0000,-4.5137E+001
1798.0000,-3.0430E+001
1799.0000,-4.3982E+001
1800.0000,-3.5823E+001
1801.0000,-6.7014E+001
1802.0000,-3.9834E+001
1803.0000,-5.3281E+001
1804.0000,-4.3425E+001
1805.0000,-5.6627E+001
1806.0000,-3.8139E+001
1807.0000,-2.5738E+001
1808.0000,-1.4665E+001
1809.0000,-2.1176E+001
1810.0000,-1.9672E+001
1811.0000,-3.0909E+001
1812.0000,-2.2583E+001
1813.0000,-2.1721E+001
1814.0000,-5.3689E+000
1815.0000,-2.2644E+001
1816.0000,-2.2397E+001
1817.0000,-1.7217E+001
1818.0000,-2.5383E+001
1819.0000,-2.0100E+001
1820.0000,-9.2547E+000
1821.0000,-5.9515E+000
1822.0000,1.4076E+001
1823.0000,-2.8852E+001
1824.0000,-3.6578E+001
1825.0000,-2.6213E+001
1826.0000,-2.2821E+001
1827.0000,-2.8293E+001
1828.0000,-4.0607E+001
1829.0000,-2.2211E+001
1830.0000,-1.9772E+001
1831.0000,-1.8327E+001
1832.0000,-4.6718E-001
1833.0000,-3.7786E+000
1834.0000,-6.4049E+001
1835.0000,-7.0978E+001
1836.0000,-2.8917E+001
1837.0000,-1.2661E+001
1838.0000,-1.8043E+001
1839.0000,-1.5998E+001
1840.0000,-1.5048E+001
1841.0000,-2.0749E+001
1842.0000,-2.8158E+001
1843.0000,-1.9015E+001
1844.0000,0.0000E+000
1845.0000,0.0000E+000
1846.0000,0.0000E+000
1847.0000,0.0000E+000
1848.0000,0.0000E+000
1849.0000,0.0000E+000
1850.0000,0.0000E+000
1851.0000,0.0000E+000
1852.0000,0.0000E+000
1853.0000,0.0000E+000
1854.0000,0.0000E+000
1855.0000,0.0000E+000
1856.0000,0.0000E+000
1857.0000,0.0000E+000
1858.0000,0.0000E+000
1859.0000,1.2212E+001
1860.0000,6.8680E+000
1861.0000,0.0000E+000
1862.0000,0.0000E+000
1863.0000,0.0000E+000
1864.0000,0.0000E+000
1865.0000,0.0000E+000
1866.0000,0.0000E+000
1867.0000,0.0000E+000
1868.0000,0.0000E+000
1869.0000,0.0000E+000
1870.0000,0.0000E+000
1871.0000,0.0000E+000
1872.0000,0.0000E+000
1873.0000,0.0000E+000
1874.0000,0.0000E+000
1875.0000,0.0000E+000
1876.0000,0.0000E+000
1877.0000,0.0000E+000
1878.0000,0.0000E+000
1879.0000,0.0000E+000
1880.0000,0.0000E+000
1881.0000,0.0000E+000
1882.0000,0.0000E+000
1883.0000,0.0000E+000
1884.0000,0.0000E+000
1885.0000,0.0000E+000
1886.0000,0.0000E+000
1887.0000,0.0000E+000
1888.0000,0.0000E+000
1889.0000,0.0000E+000
1890.0000,0.0000E+000
1891.0000,0.0000E+000
1892.0000,0.0000E+000
1893.0000,0.0000E+000
1894.0000,0.0000E+000
1895.0000,0.0000E+000
1896.0000,0.0000E+000
1897.0000,1.9076E+001
1898.0000,1.1645E+002
1899.0000,3.2712E+001
1900.0000,0.0000E+000
1901.0000,0.0000E+000
1902.0000,0.0000E+000
1903.0000,0.0000E+000
1904.0000,4.5024E+000
1905.0000,8.7794E+000
1906.0000,4.4856E+000
1907.0000,0.0000E+000
1908.0000,1.7528E+001
1909.0000,8.2558E+000
1910.0000,0.0000E+000
1911.0000,0.0000E+000
1912.0000,1.0454E+002
1913.0000,2.7424E+001
1914.0000,1.7818E+001
1915.0000,0.0000E+000
1916.0000,0.0000E+000
1917.0000,5.8083E+001
1918.0000,7.5106E+000
1919.0000,7.6301E+000
1920.0000,1.3678E+001
1921.0000,2.2427E+001
1922.0000,2.7117E+001
1923.0000,3.2755E+001
1924.0000,5.4246E+001
1925.0000,-2.6652E+000
1926.0000,-1.7507E+001
1927.0000,7.0662E+000
1928.0000,-2.4199E+001
1929.0000,-2.0758E+001
1930.0000,-2.0568E+001
1931.0000,7.2177E-001
1932.0000,2.9012E+001
1933.0000,6.5122E+001
1934.0000,-8.3529E+000
1935.0000,-1.5594E+001
1936.0000,3.2578E+000
1937.0000,3.4483E+001
1938.0000,5.2460E+001
1939.0000,-1.8060E+000
1940.0000,-1.6507E+000
1941.0000,5.0791E+000
1942.0000,-1.8917E+001
1943.0000,-3.4512E+001
1944.0000,-2.2581E+001
1945.0000,-5.4665E+000
1946.0000,-2.2409E+001
1947.0000,-9.1672E+000
1948.0000,-4.5068E+000
1949.0000,-4.8121E+000
1950.0000,-8.4546E+000
1951.0000,1.3318E+001
1952.0000,-8.9982E+000
1953.0000,-5.1241E+001
1954.0000,1.3212E+001
1955.0000,-2.7377E+001
1956.0000,-1.0884E+001
1957.0000,-2.4955E+001
1958.0000,-3.3392E+001
1959.0000,-4.7325E+000
1960.0000,-9.0296E+000
1961.0000,3.0050E+000
1962.0000,1.3669E+001
1963.0000,-3.5783E+001
1964.0000,1.8930E+001
1965.0000,-4.5733E+001
1966.0000,-2.3280E+001
1967.0000,-4.2998E+001
1968.0000,1.2502E+001
1969.0000,-2.2021E+000
1970.0000,2.9123E+001
1971.0000,3.1373E+000
1972.0000,-9.7455E+000
1973.0000,-2.7788E+000
1974.0000,-6.0093E+000
1975.0000,-8.3970E-001
1976.0000,-1.2870E-001
1977.0000,2.0596E+000
1978.0000,-2.5865E+001
1979.0000,-2.7484E+001
1980.0000,-2.6099E+001
1981.0000,4.8545E+000
1982.0000,-9.1039E+000
1983.0000,-1.9422E+001
1984.0000,-3.1639E+001
1985.0000,-2.1046E+001
1986.0000,-4.6433E+001
1987.0000,-4.2963E+001
1988.0000,-2.5737E+001
1989.0000,-6.1278E+001
1990.0000,-5.5066E+001
1991.0000,-1.6920E+001
1992.0000,-1.6767E+001
1993.0000,-3.3799E+001
1994.0000,-1.6818E+001
1995.0000,-4.6513E+000
1996.0000,-1.6996E+001
1997.0000,-3.2077E+001
1998.0000,-3.0765E+001
1999.0000,-2.5711E+001
2000.0000,-5.4306E-001
2001.0000,-3.3812E+001
2002.0000,-1.7158E+001
2003.0000,-4.6704E-002
2004.0000,-3.6457E+000
2005.0000,-1.4871E+000
2006.0000,-4.0719E-001
2007.0000,-1.2518E+001
2008.0000,-1.3376E+001
2009.0000,-8.0838E+000
2010.0000,-1.8148E+001
2011.0000,-2.3306E+001
2012.0000,-7.3530E+000
2013.0000,-5.5715E+001
2014.0000,-3.9729E+001
2015.0000,-5.3582E+001
2016.0000,-1.1434E+001
2017.0000,-3.6513E+001
2018.0000,-2.8751E+001
2019.0000,-2.8541E+001
2020.0000,-1.5570E+001
2021.0000,-3.3434E+001
2022.0000,-2.8634E+001
2023.0000,-1.0272E+001
2024.0000,-2.8541E+001
2025.0000,-5.9869E+000
2026.0000,-5.1358E+000
2027.0000,-4.4457E+001
2028.0000,-5.4873E+001
2029.0000,-5.6255E+001
2030.0000,-5.3068E+001
2031.0000,-5.0881E+001
2032.0000,-4.9764E+001
2033.0000,-3.8128E+001
2034.0000,-1.8430E+001
2035.0000,-2.6843E+001
2036.0000,-4.8631E+001
2037.0000,-3.5404E+001
2038.0000,-3.4825E+001
2039.0000,-2.8808E+001
2040.0000,-3.2082E+001
2041.0000,-1.1022E+001
2042.0000,-1.4240E+001
2043.0000,-1.2013E+001
2044.0000,-3.2378E+001
2045.0000,-3.3027E+001
2046.0000,-6.9114E+001
2047.0000,-3.0345E+001
2048.0000,-3.1773E+001
2049.0000,-6.1259E+000
2050.0000,-2.2949E+001
2051.0000,-3.6510E+001
2052.0000,-4.8868E+001
2053.0000,-4.4367E+001
2054.0000,-2.3476E+001
2055.0000,-3.2415E+001
2056.0000,-2.7903E+001
2057.0000,-2.6107E+001
2058.0000,-2.4230E+001
2059.0000,-4.4371E+001
2060.0000,-6.7254E+001
2061.0000,-6.6543E+001
2062.0000,-6.2560E+001
2063.0000,-2.5900E+001
2064.0000,-5.2313E+001
2065.0000,-7.6073E+001
2066.0000,-6.7613E+001
2067.0000,-6.4391E+001
2068.0000,-3.8596E+001
2069.0000,-3.7244E+001
2070.0000,-2.2226E+001
2071.0000,-3.5829E+001
2072.0000,-5.0389E+001
2073.0000,-2.9705E+001
